rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,shadow_drawdown_state,shadow_drawdown_multiplier,shadow_drawdown,shadow_source_rebalance_date,shadow_drawdown_target_book
2020-01-31,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,0.0,2020-01-31,True
2020-02-27,BABA,0.375,Alibaba Group,Internet,future_winner,caution,0.75,-0.10850889681708054,2020-01-31,True
2020-02-27,GOOG,0.375,ALPHABET INC CLASS C,Communication,future_winner,caution,0.75,-0.10850889681708054,2020-01-31,True
2020-02-28,BABA,0.375,Alibaba Group,Internet,future_winner,caution,0.75,-0.09490215928698964,2020-02-28,True
2020-02-28,NOW,0.375,SERVICENOW INC,Information Technology,future_winner,caution,0.75,-0.09490215928698964,2020-02-28,True
2020-03-12,BABA,0.25,Alibaba Group,Internet,future_winner,crisis,0.5,-0.24147099431036445,2020-02-28,True
2020-03-12,NOW,0.25,SERVICENOW INC,Information Technology,future_winner,crisis,0.5,-0.24147099431036445,2020-02-28,True
2020-03-31,JD,0.25,JD.com,Internet,early_scout,crisis,0.5,-0.18807594023278784,2020-03-31,True
2020-03-31,VRTX,0.25,VERTEX PHARMACEUTICALS INC,Health Care,future_winner,crisis,0.5,-0.18807594023278784,2020-03-31,True
2020-04-30,AMZN,0.25,AMAZON.COM INC,Consumer Discretionary,future_winner,crisis,0.5,-0.16049154251020215,2020-04-30,True
2020-04-30,ZTO,0.25,ZTO Express,Industrials,early_scout,crisis,0.5,-0.16049154251020215,2020-04-30,True
2020-05-19,AMZN,0.375,AMAZON.COM INC,Consumer Discretionary,future_winner,caution,0.75,-0.05472142849333528,2020-04-30,True
2020-05-19,ZTO,0.375,ZTO Express,Industrials,early_scout,caution,0.75,-0.05472142849333528,2020-04-30,True
2020-05-20,AMZN,0.5,AMAZON.COM INC,Consumer Discretionary,future_winner,normal,1.0,-0.051160391592798726,2020-04-30,True
2020-05-20,ZTO,0.5,ZTO Express,Industrials,early_scout,normal,1.0,-0.051160391592798726,2020-04-30,True
2020-05-27,AMZN,0.375,AMAZON.COM INC,Consumer Discretionary,future_winner,caution,0.75,-0.1247266855296858,2020-04-30,True
2020-05-27,ZTO,0.375,ZTO Express,Industrials,early_scout,caution,0.75,-0.1247266855296858,2020-04-30,True
2020-05-29,ABT,0.375,ABBOTT LABORATORIES,Health Care,future_winner,caution,0.75,-0.08528705067375919,2020-05-29,True
2020-05-29,RGEN,0.375,Repligen,Health Care,early_scout,caution,0.75,-0.08528705067375919,2020-05-29,True
2020-06-30,CDNS,0.375,CADENCE DESIGN SYSTEMS INC,Information Technology,future_winner,caution,0.75,-0.11199040491417112,2020-06-30,True
2020-06-30,MELI,0.375,MercadoLibre,Internet,future_winner,caution,0.75,-0.11199040491417112,2020-06-30,True
2020-07-27,CDNS,0.5,CADENCE DESIGN SYSTEMS INC,Information Technology,future_winner,normal,1.0,-0.03405292100555568,2020-06-30,True
2020-07-27,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,-0.03405292100555568,2020-06-30,True
2020-07-31,CTAS,0.5,CINTAS CORP,Industrials,early_scout,normal,1.0,0.0,2020-07-31,True
2020-07-31,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,0.0,2020-07-31,True
2020-08-31,HD,0.5,HOME DEPOT INC,Consumer Discretionary,core_compounder,normal,1.0,-0.009184508555216908,2020-08-31,True
2020-08-31,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.009184508555216908,2020-08-31,True
2020-09-10,HD,0.375,HOME DEPOT INC,Consumer Discretionary,core_compounder,caution,0.75,-0.08251821931793657,2020-08-31,True
2020-09-10,GOOG,0.3749999999999999,ALPHABET INC CLASS C,Communication,future_winner,caution,0.75,-0.08251821931793657,2020-08-31,True
2020-09-15,HD,0.5,HOME DEPOT INC,Consumer Discretionary,core_compounder,normal,1.0,-0.05775719557104053,2020-08-31,True
2020-09-15,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.05775719557104053,2020-08-31,True
2020-09-23,HD,0.375,HOME DEPOT INC,Consumer Discretionary,core_compounder,caution,0.75,-0.12739753235804063,2020-08-31,True
2020-09-23,GOOG,0.3749999999999999,ALPHABET INC CLASS C,Communication,future_winner,caution,0.75,-0.12739753235804063,2020-08-31,True
2020-09-30,ENTG,0.375,ENTEGRIS INC,Information Technology,future_winner,caution,0.75,-0.09233698601237572,2020-09-30,True
2020-09-30,HD,0.375,HOME DEPOT INC,Consumer Discretionary,core_compounder,caution,0.75,-0.09233698601237572,2020-09-30,True
2020-10-07,ENTG,0.5,ENTEGRIS INC,Information Technology,future_winner,normal,1.0,-0.0499456623293697,2020-09-30,True
2020-10-07,HD,0.5,HOME DEPOT INC,Consumer Discretionary,core_compounder,normal,1.0,-0.0499456623293697,2020-09-30,True
2020-10-30,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.11737507789899926,2020-10-30,True
2020-10-30,GOOGL,0.5,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.11737507789899926,2020-10-30,True
2020-11-30,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.028546328457758063,2020-11-30,True
2020-11-30,GOOGL,0.4999999999999999,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.028546328457758063,2020-11-30,True
2020-12-31,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.04062155742279017,2020-12-31,True
2020-12-31,HPQ,0.5,HP INC,Information Technology,early_scout,normal,1.0,-0.04062155742279017,2020-12-31,True
2021-01-29,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.03554533680044425,2021-01-29,True
2021-01-29,GOOGL,0.5,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.03554533680044425,2021-01-29,True
2021-02-26,LPX,0.5,LOUISIANA PACIFIC CORP,Materials,early_scout,normal,1.0,-0.04429736292345554,2021-02-26,True
2021-02-26,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.04429736292345554,2021-02-26,True
2021-03-31,MCO,0.5,MOODYS CORP,Financials,future_winner,normal,1.0,-0.0007697925263430161,2021-03-31,True
2021-03-31,NDAQ,0.4999999999999999,NASDAQ INC,Financials,early_scout,normal,1.0,-0.0007697925263430161,2021-03-31,True
2021-04-30,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.005980948494907157,2021-04-30,True
2021-04-30,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.005980948494907157,2021-04-30,True
2021-05-28,NDAQ,0.5,NASDAQ INC,Financials,early_scout,normal,1.0,-0.021615818506630302,2021-05-28,True
2021-05-28,IRM,0.4999999999999999,IRON MOUNTAIN INC,Real Estate,future_winner,normal,1.0,-0.021615818506630302,2021-05-28,True
2021-06-30,IDXX,0.5,IDEXX LABORATORIES INC,Health Care,future_winner,normal,1.0,-0.04621867304585381,2021-06-30,True
2021-06-30,NDAQ,0.5,NASDAQ INC,Financials,future_winner,normal,1.0,-0.04621867304585381,2021-06-30,True
2021-07-30,MCO,0.5,MOODYS CORP,Financials,future_winner,normal,1.0,-0.01831886352238643,2021-07-30,True
2021-07-30,TROW,0.5,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,-0.01831886352238643,2021-07-30,True
2021-08-31,DHR,0.5,DANAHER CORP,Health Care,core_compounder,normal,1.0,0.0,2021-08-31,True
2021-08-31,TROW,0.5,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,0.0,2021-08-31,True
2021-09-30,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.09452812521723453,2021-09-30,True
2021-09-30,RGEN,0.5,Repligen,Health Care,future_winner,normal,1.0,-0.09452812521723453,2021-09-30,True
2021-10-08,ORLY,0.375,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.75,-0.13011591958540603,2021-09-30,True
2021-10-08,RGEN,0.375,Repligen,Health Care,future_winner,caution,0.75,-0.13011591958540603,2021-09-30,True
2021-10-29,CPRT,0.375,COPART INC,Industrials,early_scout,caution,0.75,-0.07052243361459942,2021-10-29,True
2021-10-29,ODFL,0.375,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,caution,0.75,-0.07052243361459942,2021-10-29,True
2021-11-01,CPRT,0.5,COPART INC,Industrials,early_scout,normal,1.0,-0.05492339687609371,2021-10-29,True
2021-11-01,ODFL,0.5,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,normal,1.0,-0.05492339687609371,2021-10-29,True
2021-11-30,AZO,0.5,AUTOZONE INC,Consumer Discretionary,future_winner,normal,1.0,-0.06949473724406441,2021-11-30,True
2021-11-30,FDS,0.5,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.06949473724406441,2021-11-30,True
2021-12-31,FDS,0.5,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.0046556507819301984,2021-12-31,True
2021-12-31,STE,0.5,STERIS,Health Care,future_winner,normal,1.0,-0.0046556507819301984,2021-12-31,True
2022-01-24,FDS,0.375,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,caution,0.75,-0.12224458398745597,2021-12-31,True
2022-01-24,STE,0.375,STERIS,Health Care,future_winner,caution,0.75,-0.12224458398745597,2021-12-31,True
2022-01-31,AAPL,0.375,APPLE INC,Information Technology,core_compounder,caution,0.75,-0.12109713581828441,2022-01-31,True
2022-01-31,ATO,0.375,ATMOS ENERGY CORP,Utilities,early_scout,caution,0.75,-0.12109713581828441,2022-01-31,True
2022-02-28,BYD,0.375,BOYD GAMING CORP,Consumer Discretionary,early_scout,caution,0.75,-0.12948414514516626,2022-02-28,True
2022-02-28,FCX,0.375,FREEPORT MCMORAN INC,Materials,future_winner,caution,0.75,-0.12948414514516626,2022-02-28,True
2022-03-14,BYD,0.25,BOYD GAMING CORP,Consumer Discretionary,early_scout,crisis,0.5,-0.2028075139137142,2022-02-28,True
2022-03-14,FCX,0.25,FREEPORT MCMORAN INC,Materials,future_winner,crisis,0.5,-0.2028075139137142,2022-02-28,True
2022-03-31,OKE,0.25,ONEOK INC,Energy,future_winner,crisis,0.5,-0.1357615606263083,2022-03-31,True
2022-03-31,STLD,0.25,STEEL DYNAMICS INC,Materials,future_winner,crisis,0.5,-0.1357615606263083,2022-03-31,True
2022-04-29,FCX,0.25,FREEPORT MCMORAN INC,Materials,future_winner,crisis,0.5,-0.1718808771341762,2022-04-29,True
2022-04-29,LYB,0.25,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,future_winner,crisis,0.5,-0.1718808771341762,2022-04-29,True
2022-05-31,AEE,0.25,AMEREN CORP,Utilities,early_scout,crisis,0.5,-0.17111196151219144,2022-05-31,True
2022-05-31,VICI,0.25,VICI PPTYS INC,Real Estate,future_winner,crisis,0.5,-0.17111196151219144,2022-05-31,True
2022-06-30,NOC,0.25,NORTHROP GRUMMAN CORP,Industrials,future_winner,crisis,0.5,-0.19331980214412692,2022-06-30,True
2022-06-30,VRTX,0.25,VERTEX PHARMACEUTICALS INC,Health Care,future_winner,crisis,0.5,-0.19331980214412692,2022-06-30,True
2022-07-29,ENPH,0.25,Enphase Energy,Information Technology,future_winner,crisis,0.5,-0.19285926114297502,2022-07-29,True
2022-07-29,ORLY,0.25,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.5,-0.19285926114297502,2022-07-29,True
2022-08-31,BJ,0.25,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,future_winner,crisis,0.5,-0.2077632532922642,2022-08-31,True
2022-08-31,FSLR,0.25,FIRST SOLAR INC,Information Technology,early_scout,crisis,0.5,-0.2077632532922642,2022-08-31,True
2022-09-30,HUBB,0.25,HUBBELL INC,Industrials,future_winner,crisis,0.5,-0.20821308882551437,2022-09-30,True
2022-09-30,ORLY,0.25,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.5,-0.20821308882551437,2022-09-30,True
2022-10-31,GILD,0.25,GILEAD SCIENCES INC,Health Care,future_winner,crisis,0.5,-0.1020720182604562,2022-10-31,True
2022-10-31,FANG,0.24999999999999994,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.5,-0.1020720182604562,2022-10-31,True
2022-11-30,CPRT,0.25,COPART INC,Industrials,early_scout,crisis,0.5,-0.0814504692761302,2022-11-30,True
2022-11-30,DKS,0.25,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.5,-0.0814504692761302,2022-11-30,True
2022-12-30,TPR,0.25,TAPESTRY INC,Consumer Discretionary,early_scout,crisis,0.5,-0.12795902502844436,2022-12-30,True
2022-12-30,JBL,0.24999999999999994,JABIL INC,Information Technology,early_scout,crisis,0.5,-0.12795902502844436,2022-12-30,True
2023-01-10,TPR,0.375,TAPESTRY INC,Consumer Discretionary,early_scout,caution,0.75,-0.05996436033017327,2022-12-30,True
2023-01-10,JBL,0.3749999999999999,JABIL INC,Information Technology,early_scout,caution,0.75,-0.05996436033017327,2022-12-30,True
2023-01-11,TPR,0.5,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.03707845874038451,2022-12-30,True
2023-01-11,JBL,0.4999999999999999,JABIL INC,Information Technology,early_scout,normal,1.0,-0.03707845874038451,2022-12-30,True
2023-01-31,BEN,0.5,FRANKLIN RESOURCES INC,Financials,early_scout,normal,1.0,-0.000542793417599996,2023-01-31,True
2023-01-31,TPR,0.5,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.000542793417599996,2023-01-31,True
2023-02-28,BKNG,0.5,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,normal,1.0,-0.09610435357486546,2023-02-28,True
2023-02-28,MGM,0.5,MGM RESORTS INTERNATIONAL,Consumer Discretionary,early_scout,normal,1.0,-0.09610435357486546,2023-02-28,True
2023-03-09,BKNG,0.375,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.75,-0.12915193778234257,2023-02-28,True
2023-03-09,MGM,0.375,MGM RESORTS INTERNATIONAL,Consumer Discretionary,early_scout,caution,0.75,-0.12915193778234257,2023-02-28,True
2023-03-31,ADI,0.375,ANALOG DEVICES INC,Information Technology,future_winner,caution,0.75,-0.09101614135391456,2023-03-31,True
2023-03-31,BKNG,0.375,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.75,-0.09101614135391456,2023-03-31,True
2023-04-28,BKNG,0.375,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.75,-0.12698545716955412,2023-04-28,True
2023-04-28,ORLY,0.375,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.75,-0.12698545716955412,2023-04-28,True
2023-05-31,AAPL,0.375,APPLE INC,Information Technology,core_compounder,caution,0.75,-0.16440216904252014,2023-05-31,True
2023-05-31,NOW,0.375,SERVICENOW INC,Information Technology,early_scout,caution,0.75,-0.16440216904252014,2023-05-31,True
2023-06-30,ALSN,0.375,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,caution,0.75,-0.11884874070315432,2023-06-30,True
2023-06-30,OC,0.375,OWENS CORNING,Industrials,early_scout,caution,0.75,-0.11884874070315432,2023-06-30,True
2023-07-31,CARR,0.375,CARRIER GLOBAL CORP,Industrials,future_winner,caution,0.75,-0.08468760773902573,2023-07-31,True
2023-07-31,ON,0.375,ON SEMICONDUCTOR CORP,Information Technology,future_winner,caution,0.75,-0.08468760773902573,2023-07-31,True
2023-08-17,CARR,0.25,CARRIER GLOBAL CORP,Industrials,future_winner,crisis,0.5,-0.20677011242587306,2023-07-31,True
2023-08-17,ON,0.25,ON SEMICONDUCTOR CORP,Information Technology,future_winner,crisis,0.5,-0.20677011242587306,2023-07-31,True
2023-08-31,EXE,0.25,EXPAND ENERGY CORP,Energy,early_scout,crisis,0.5,-0.1368989550271047,2023-08-31,True
2023-08-31,FANG,0.25,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.5,-0.1368989550271047,2023-08-31,True
2023-09-29,DTM,0.25,DT MIDSTREAM INC,Energy,early_scout,crisis,0.5,-0.1522280519148912,2023-09-29,True
2023-09-29,FANG,0.25,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.5,-0.1522280519148912,2023-09-29,True
2023-10-31,CHRD,0.25,CHORD ENERGY CORP,Energy,early_scout,crisis,0.5,-0.1336648895047946,2023-10-31,True
2023-10-31,AIZ,0.24999999999999994,ASSURANT INC,Financials,early_scout,crisis,0.5,-0.1336648895047946,2023-10-31,True
2023-11-30,AIZ,0.25,ASSURANT INC,Financials,early_scout,crisis,0.5,-0.12545047455108416,2023-11-30,True
2023-11-30,CTAS,0.25,CINTAS CORP,Industrials,early_scout,crisis,0.5,-0.12545047455108416,2023-11-30,True
2023-12-29,CTAS,0.25,CINTAS CORP,Industrials,early_scout,crisis,0.5,-0.09228101125924137,2023-12-29,True
2023-12-29,DKS,0.25,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.5,-0.09228101125924137,2023-12-29,True
2024-01-31,DKS,0.25,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.5,-0.08025961276284477,2024-01-31,True
2024-01-31,FICO,0.25,FAIR ISAAC CORP,Information Technology,future_winner,crisis,0.5,-0.08025961276284477,2024-01-31,True
2024-02-02,DKS,0.375,DICKS SPORTING INC,Consumer Discretionary,early_scout,caution,0.75,-0.04695584615601711,2024-01-31,True
2024-02-02,FICO,0.375,FAIR ISAAC CORP,Information Technology,future_winner,caution,0.75,-0.04695584615601711,2024-01-31,True
2024-02-05,DKS,0.5,DICKS SPORTING INC,Consumer Discretionary,early_scout,normal,1.0,-0.045136071087674035,2024-01-31,True
2024-02-05,FICO,0.5,FAIR ISAAC CORP,Information Technology,future_winner,normal,1.0,-0.045136071087674035,2024-01-31,True
2024-02-29,AWI,0.5,ARMSTRONG WORLD INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.00047247978924114253,2024-02-29,True
2024-02-29,MLI,0.5,MUELLER INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.00047247978924114253,2024-02-29,True
2024-03-28,FANG,0.5,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,-0.004710945871662431,2024-03-28,True
2024-03-28,STLD,0.4999999999999999,STEEL DYNAMICS INC,Materials,early_scout,normal,1.0,-0.004710945871662431,2024-03-28,True
2024-04-30,CMG,0.5,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,normal,1.0,-0.07616271894400528,2024-04-30,True
2024-04-30,FANG,0.5,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,-0.07616271894400528,2024-04-30,True
2024-05-31,FSLR,0.5,FIRST SOLAR INC,Information Technology,future_winner,normal,1.0,-0.08176758493087855,2024-05-31,True
2024-05-31,PEG,0.5,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,normal,1.0,-0.08176758493087855,2024-05-31,True
2024-06-04,FSLR,0.375,FIRST SOLAR INC,Information Technology,future_winner,caution,0.75,-0.12573410909727467,2024-05-31,True
2024-06-04,PEG,0.375,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,caution,0.75,-0.12573410909727467,2024-05-31,True
2024-06-28,HALO,0.375,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.75,-0.19225509090180937,2024-06-28,True
2024-06-28,UTHR,0.375,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.75,-0.19225509090180937,2024-06-28,True
2024-07-01,HALO,0.25,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.5,-0.2011546760743479,2024-06-28,True
2024-07-01,UTHR,0.25,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.5,-0.2011546760743479,2024-06-28,True
2024-07-31,HALO,0.25,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.5,-0.18336430531213077,2024-07-31,True
2024-07-31,UTHR,0.25,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.5,-0.18336430531213077,2024-07-31,True
2024-08-28,HALO,0.375,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.75,-0.055283191135279575,2024-07-31,True
2024-08-28,UTHR,0.375,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.75,-0.055283191135279575,2024-07-31,True
2024-08-29,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,-0.0599474313917252,2024-07-31,True
2024-08-29,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,-0.0599474313917252,2024-07-31,True
2024-08-30,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,-0.05488625664512492,2024-08-30,True
2024-08-30,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,future_winner,normal,1.0,-0.05488625664512492,2024-08-30,True
2024-09-30,AEE,0.5,AMEREN CORP,Utilities,early_scout,normal,1.0,-0.11092748494938365,2024-09-30,True
2024-09-30,PEG,0.5,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,normal,1.0,-0.11092748494938365,2024-09-30,True
2024-10-01,AEE,0.375,AMEREN CORP,Utilities,early_scout,caution,0.75,-0.12047045482622143,2024-09-30,True
2024-10-01,PEG,0.375,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,caution,0.75,-0.12047045482622143,2024-09-30,True
2024-10-31,KIM,0.375,KIMCO REALTY REIT CORP,Real Estate,early_scout,caution,0.75,-0.12881646109597134,2024-10-31,True
2024-10-31,PANW,0.375,PALO ALTO NETWORKS INC,Information Technology,future_winner,caution,0.75,-0.12881646109597134,2024-10-31,True
2024-11-29,AEE,0.375,AMEREN CORP,Utilities,early_scout,caution,0.75,-0.08885733461867673,2024-11-29,True
2024-11-29,APO,0.375,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,caution,0.75,-0.08885733461867673,2024-11-29,True
2024-12-31,BR,0.375,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,caution,0.75,-0.13066749565677627,2024-12-31,True
2024-12-31,TPR,0.375,TAPESTRY INC,Consumer Discretionary,future_winner,caution,0.75,-0.13066749565677627,2024-12-31,True
2025-01-24,BR,0.5,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,normal,1.0,-0.054411670504401544,2024-12-31,True
2025-01-24,TPR,0.5,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,-0.054411670504401544,2024-12-31,True
2025-01-31,GRMN,0.5,GARMIN LTD,Consumer Discretionary,future_winner,normal,1.0,-0.06400510269717485,2025-01-31,True
2025-01-31,TPR,0.5,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,-0.06400510269717485,2025-01-31,True
2025-02-28,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.04787948907921258,2025-02-28,True
2025-02-28,WH,0.5,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,-0.04787948907921258,2025-02-28,True
2025-03-10,ORLY,0.375,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.75,-0.13133237378516882,2025-02-28,True
2025-03-10,WH,0.375,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.75,-0.13133237378516882,2025-02-28,True
2025-03-31,AM,0.375,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.75,-0.11350066047967866,2025-03-31,True
2025-03-31,ORLY,0.375,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.75,-0.11350066047967866,2025-03-31,True
2025-04-08,AM,0.25,ANTERO MIDSTREAM CORP,Energy,early_scout,crisis,0.5,-0.20613250408144812,2025-03-31,True
2025-04-08,ORLY,0.25,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.5,-0.20613250408144812,2025-03-31,True
2025-04-30,RGLD,0.25,ROYAL GOLD INC,Materials,early_scout,crisis,0.5,-0.15514350642437202,2025-04-30,True
2025-04-30,RSG,0.25,REPUBLIC SERVICES INC,Industrials,future_winner,crisis,0.5,-0.15514350642437202,2025-04-30,True
2025-05-30,CEG,0.25,CONSTELLATION ENERGY CORP,Utilities,future_winner,crisis,0.5,-0.14044315228109194,2025-05-30,True
2025-05-30,MELI,0.25,MercadoLibre,Internet,future_winner,crisis,0.5,-0.14044315228109194,2025-05-30,True
2025-06-30,BKNG,0.25,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,crisis,0.5,-0.1066008266358981,2025-06-30,True
2025-06-30,CEG,0.25,CONSTELLATION ENERGY CORP,Utilities,future_winner,crisis,0.5,-0.1066008266358981,2025-06-30,True
2025-07-31,HEI,0.25,HEICO CORP,Industrials,future_winner,crisis,0.5,-0.10978182920352375,2025-07-31,True
2025-07-31,TNL,0.25,TRAVEL LEISURE,Consumer Discretionary,early_scout,crisis,0.5,-0.10978182920352375,2025-07-31,True
