trade_id,ticker,entry_date,exit_date,entry_score,entry_sleeve,entry_regime_state,entry_signal_breakdown,exit_reason,holding_days,n_periods,realized_return,engine_version,source_journal,benchmark_return_same_period,alpha_vs_benchmark
14f78df0-bfa7-432d-9227-4579576feebf,AAPL,2019-11-29,2020-01-31,4.699088267885778,core_compounder,bull,"{""rs_acceleration_score"": 0.5667710398705694, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.046256692689923495, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,63,3,0.058667148632659094,2026-05-14-conc-short-rs-trap-exempt,main,-0.007591839094117536,0.06625898772677663
41f9843d-d65c-458c-990c-55528262a332,AAPL,2020-12-31,2020-12-31,5.9733617396382375,core_compounder,bull,"{""rs_acceleration_score"": -2.231257288133352, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8810191484402322, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",single_period_hold,0,1,0.0017224909936375266,2026-05-14-conc-short-rs-trap-exempt,main,0.019783011092645797,-0.01806052009900827
953177ae-927b-4c09-9b11-b16f93fdcaa0,AAPL,2022-02-28,2022-03-31,5.451895948776579,core_compounder,bear,"{""rs_acceleration_score"": -0.26198446537717124, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.04335564008813894, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.8453183796431947, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,31,2,-0.02788318353127317,2026-05-14-conc-short-rs-trap-exempt,main,-0.035037364209313915,0.007154180678040745
7d92bbb2-bdfb-45af-a76d-41be7a9c1094,AAPL,2023-04-28,2023-08-31,4.2977909518071815,core_compounder,neutral,"{""rs_acceleration_score"": 1.350404571324005, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.15, ""theme_phase_multiplier_max"": 1.15, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6935723862148959, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,125,5,0.03265402717467292,2026-05-14-conc-short-rs-trap-exempt,main,0.028916448929549254,0.0037375782451236628
75ad8d69-dc4e-444b-bd2b-c39df222350b,AAPL,2024-06-28,2024-12-31,6.7748311546519115,core_compounder,neutral,"{""rs_acceleration_score"": 2.3578058220513705, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6044159724151752, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,186,7,0.08684778998958387,2026-05-14-conc-short-rs-trap-exempt,main,0.09488063209919817,-0.008032842109614302
2859407a-57d0-476e-8b8c-c2546d9b7c29,ABT,2019-08-30,2019-11-29,2.904485035003828,core_compounder,neutral,"{""rs_acceleration_score"": -0.36720160201198776, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8115176412633666, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.7753186233155185, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,91,4,0.0233924807073147,2026-05-14-conc-short-rs-trap-exempt,main,0.12097293093896977,-0.09758045023165507
376f2b8d-b20c-4f3f-a08f-20a0c8bb3ab8,ABT,2020-04-30,2020-04-30,5.703615162762369,core_compounder,bear,"{""rs_acceleration_score"": 0.5514443612660647, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.8, ""theme_phase_multiplier_max"": 0.8, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.8104145603190858, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",single_period_hold,0,1,0.021428518785234774,2026-05-14-conc-short-rs-trap-exempt,main,0.07949242416213598,-0.058063905376901204
0e279af3-a304-4970-bd6f-2da85513c7fd,ABT,2021-06-30,2021-08-31,4.1255716210181435,core_compounder,bull,"{""rs_acceleration_score"": -0.2781620321850824, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,62,3,0.026295151336587663,2026-05-14-conc-short-rs-trap-exempt,main,0.0085880822418829,0.017707069094704764
a29de0c4-1c5c-48af-95f3-4f3ec44b0e1e,ACI,2024-12-31,2024-12-31,3.0022928918975254,core_compounder,neutral,"{""rs_acceleration_score"": 1.5157771917701877, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",single_period_hold,0,1,0.011733221827502138,2026-05-14-conc-short-rs-trap-exempt,main,0.021473788244114722,-0.009740566416612584
6f7efed6-2022-4ffa-8554-94e9b93d12f7,ACLS,2023-01-31,2023-01-31,2.958149200741085,core_compounder,neutral,"{""rs_acceleration_score"": -0.12542346541639482, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 0.24512499999999998, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",single_period_hold,0,1,0.16885922956316723,2026-05-14-conc-short-rs-trap-exempt,main,-0.040740821662406224,0.20960005122557346
5d9ab3ce-fecd-4d0d-b5fb-78844554ed97,ACLS,2023-03-31,2023-03-31,3.7141613334161625,core_compounder,bull,"{""rs_acceleration_score"": -0.18204857734416935, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.4220956843611684, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",single_period_hold,0,1,-0.07999999999999996,2026-05-14-conc-short-rs-trap-exempt,main,0.010512763940443648,-0.09051276394044361
9ae8d4b6-f538-4ac4-96df-52d61f80755c,ACN,2024-12-31,2025-01-31,4.425986788954971,core_compounder,neutral,"{""rs_acceleration_score"": 0.5472400643280253, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.9513079629038745, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",scheduled_rebalance,31,2,-0.0027216799835235728,2026-05-14-conc-short-rs-trap-exempt,main,-0.0032086290480612956,0.0004869490645377228
