as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,272.0,1980.0999755859373,538587.193359375,0.3996988278266689,1120.185884363511,233896.6328125,7119.895704345703,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.2357006250564261,EXIT_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.2357006250564261,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BE,1113.0,260.2200012207031,289624.8613586426,0.2149377464258933,290.5199890136719,-33723.88641357422,0.0,,,,0.0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,WDC,436.0,562.9249877929688,245435.2946777344,0.1821435800916373,393.6287162473581,73813.17439388623,129371.62456447251,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,257.0,445.9800109863281,114616.86282348631,0.085059998240896,439.7343262405113,1605.1409796749358,94367.56933936728,,,,0.0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,LITE,76.0,921.5599975585938,70038.55981445312,0.0519773410984646,539.0750774738422,29068.853926441123,307142.7792849999,,,,0.0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,89179.77198051225,0.0661825063164396,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,RESERVE_CASH,False,CASH_NO_ACTION,cash row,0.0661825063164396,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SNDK,66.0,1980.0999755859373,130686.59838867188,0.1618369234050219,773.96728515625,79604.75756835938,1797.9534606933594,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,STM,1248.0,77.30000305175781,96470.40380859376,0.1194649913956,55.75,26894.40380859375,222.22428508758583,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0554208917171421,EXIT_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.0554208917171421,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MRVL,337.0,279.70001220703125,94258.90411376952,0.1167263608769827,164.9499969482422,38670.75514221192,-1692.660255022049,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,167.0,562.9249877929688,94008.47296142578,0.1164162372092173,338.117215656259,37542.897946830526,33761.65770456717,,,,0.0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
