as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-04,current_broker_ledger_mark_to_market,main,equity,CIEN,81.0,535.6300048828125,43386.03039550781,0.0642336698462211,14956.823811667222,25179.2862847874,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,BE,147.0,291.3699951171875,42831.38928222656,0.0634125153449018,124.95089721679688,-3752.397720451355,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,ON,274.0,131.82000732421875,36118.68200683594,0.0534742513698133,7888.462341308594,-1097.2511970138546,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,LITE,38.0,945.0800170898438,35913.04064941406,0.0531697962505284,23213.09478249604,57379.336572884975,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,PWR,41.0,719.1699829101562,29485.969299316406,0.0436544205543221,-944.6416015625,944.4099418258668,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,RVMD,161.0,155.69000244140625,25066.090393066406,0.0371107234279371,2609.811080932617,12427.43706981659,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1914.6500244140625,22975.80029296875,0.0340160175295519,580.3359375,0.0,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,MU,23.0,996.0,22908.0,0.0339156381771582,13241.765899658203,25676.352003536223,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,COHR,32.0,421.8999938964844,13500.7998046875,0.0199881369511974,5114.7998046875,7459.777331886291,,,,0.0,,,HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,TER,21.0,406.8599853515625,8544.059692382812,0.0126496087432729,5182.4813179050325,15560.785740114608,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,equity,KEYS,17.0,343.1099853515625,5832.8697509765625,0.0086356513012315,507.2799377441406,-3425.7273423767087,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
2026-06-04,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,40152.95619785311,0.059447054921847,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3135739941005504,-0.3745044500752168,1.1364976778234772,0.19658077785204947,missing,,,0
