rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth,period_forward_return,risk_adjusted_forward_return
2019-04-30,ALGN,enter,monster_scout,scout,1.377417945513403,0,0.5299136830262684,0.35,0.35,,
2019-04-30,CDNS,enter,monster_scout,scout,1.3547867268251752,0,0.4061800164462988,0.35,0.35,,
2019-04-30,ADBE,enter,monster_scout,scout,1.299382711776426,0,0.151809073128744,0.15,1.0,,
2019-04-30,ALGN,exit,monthly_hard_stop_proxy,scout,1.377417945513403,,,,,-0.1456680915583611,-0.1
2019-05-31,CDNS,hold,watch_stale,scout,0.3165933338455444,1,0.5259785323702689,0.35,0.35,,
2019-05-31,ADBE,hold,hold,scout,0.5752948721968769,0,0.5259785323702689,0.15,1.0,,
2019-05-31,SBAC,enter,monster_scout,scout,0.985353143561116,0,0.5259785323702689,0.35,0.35,,
2019-05-31,BR,enter,monster_scout,scout,0.964390286768704,0,0.5259785323702689,0.35,0.35,,
2019-05-31,MKTX,enter,monster_scout,scout,0.8983119699805205,0,0.5259785323702689,0.35,0.35,,
2019-06-28,CDNS,hold,hold,confirm,0.8190189267545654,0,0.1758980208936308,0.35,0.35,,
2019-06-28,ADBE,hold,hold,confirm,1.1448563345170697,0,0.0516149525445256,0.15,1.0,,
2019-06-28,SBAC,hold,hold,scout,0.6823150169463362,0,0.0516149525445256,0.35,0.35,,
2019-06-28,BR,hold,hold,confirm,0.8657102876840949,0,0.1619150606750393,0.35,0.35,,
2019-06-28,MKTX,hold,hold,confirm,0.9055271605313888,0,0.2870086704944856,0.35,0.35,,
2019-06-28,HEI,enter,monster_scout,scout,1.0822940095093196,0,0.5099229428939709,0.35,0.35,,
2019-06-28,NOC,enter,monster_scout,scout,1.008981964694465,0,0.0516149525445256,0.78,0.1,,
2019-06-28,MSCI,enter,monster_scout,scout,1.007703645115075,0,0.1446531718325484,0.35,0.35,,
2019-07-31,CDNS,hold,hold,confirm,0.5875184370488973,0,0.2846848712565041,0.35,0.35,,
2019-07-31,ADBE,hold,hold,winner,0.9005065903378738,0,0.2846848712565041,0.15,1.0,,
2019-07-31,SBAC,hold,hold,confirm,0.8048599833031297,0,0.2846848712565041,0.35,0.35,,
2019-07-31,BR,hold,watch_stale,confirm,0.12752586587135673,1,0.2846848712565041,0.35,0.35,,
2019-07-31,MKTX,hold,hold,confirm,0.5454307893005342,0,0.2846848712565041,0.35,0.35,,
2019-07-31,HEI,hold,hold,confirm,0.9879598414409317,0,0.3528995444726837,0.35,0.35,,
2019-07-31,NOC,hold,hold,confirm,0.8983853184843283,0,0.2846848712565041,0.78,0.1,,
2019-07-31,MSCI,hold,watch_stale,scout,0.07632159733258709,1,0.2846848712565041,0.35,0.35,,
2019-07-31,MU,enter,monster_scout,scout,1.0589242961926815,0,0.2846848712565041,0.15,1.0,,
2019-07-31,HUM,enter,monster_scout,scout,1.0554438472975733,0,0.2846848712565041,0.35,0.35,,
2019-07-31,RMD,enter,monster_scout,scout,1.045872946825781,0,0.2846848712565041,0.35,0.35,,
2019-08-30,CDNS,hold,watch_stale,confirm,0.12355271808816598,1,0.2296455592676155,0.35,0.35,,
2019-08-30,ADBE,hold,hold,winner,0.45046091380389747,0,0.2296455592676155,0.15,1.0,,
2019-08-30,SBAC,hold,hold,confirm,0.6549703526968242,0,0.2296455592676155,0.35,0.35,,
2019-08-30,BR,exit,stale_leader_review_exit,confirm,,,,,,,
2019-08-30,MKTX,hold,hold,winner,0.6575183745334476,0,0.4491744476954327,0.35,0.35,,
2019-08-30,HEI,hold,hold,winner,0.9318645379493292,0,0.2296455592676155,0.35,0.35,,
2019-08-30,NOC,hold,hold,confirm,0.7750459868899382,0,0.2296455592676155,0.78,0.1,,
2019-08-30,MSCI,hold,hold,scout,0.6144434282929173,0,0.2296455592676155,0.35,0.35,,
2019-08-30,MU,hold,hold,confirm,1.3088012059941696,0,0.2296455592676155,0.15,1.0,,
2019-08-30,HUM,exit,missing_from_candidate_book,scout,,,,,,,
2019-08-30,RMD,hold,hold,confirm,1.0721357844348092,0,0.2609337465382098,0.35,0.35,,
2019-08-30,KLAC,enter,monster_scout,scout,1.200435058896788,0,0.2431191654776533,0.15,1.0,,
2019-08-30,TGT,enter,monster_scout,scout,1.149202793122331,0,0.438332000178347,0.35,0.35,,
2019-08-30,EW,enter,monster_scout,scout,1.115750259262396,0,0.2296455592676155,0.35,0.35,,
2019-08-30,SBAC,exit,monthly_hard_stop_proxy,confirm,0.6549703526968242,,,,,-0.1018371960930853,-0.1
2019-08-30,MKTX,exit,monthly_hard_stop_proxy,winner,0.6575183745334476,,,,,-0.1984509744293129,-0.1
