trade_id,ticker,entry_date,exit_date,entry_score,entry_sleeve,entry_regime_state,entry_signal_breakdown,exit_reason,holding_days,n_periods,realized_return,engine_version,benchmark_return_same_period,alpha_vs_benchmark
a44bae4c-2d7f-43ea-b641-2e89f3c8899e,AAPL,2019-11-29,2020-01-31,4.6945506458331225,core_compounder,bull,"{""rs_acceleration_score"": 0.5426471339960655, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,63,3,0.05866689407663617,2026-04-30-phase17-19-sidecar,-0.007591839094117536,0.0662587331707537
52015e70-9168-43c9-bdd7-ef98771156b1,AAPL,2020-06-30,2020-06-30,4.485659161016405,core_compounder,bull,"{""rs_acceleration_score"": -1.5145407843797372, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",single_period_hold,0,1,0.18536357716981833,2026-04-30-phase17-19-sidecar,0.0573677893101745,0.12799578785964383
ff942116-aebd-47a6-8f06-d3739666f6c1,AAPL,2020-11-30,2021-01-29,5.268991083587506,core_compounder,neutral,"{""rs_acceleration_score"": -3.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,60,3,0.024170796149977747,2026-04-30-phase17-19-sidecar,0.0653578888448989,-0.04118709269492116
154f1943-5eaa-4609-9d60-eade71f94fbe,AAPL,2022-01-31,2022-04-29,4.969496266600344,core_compounder,neutral,"{""rs_acceleration_score"": 1.327107356722876, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.15, ""theme_phase_multiplier_max"": 1.15, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,88,4,-0.1361905750668959,2026-04-30-phase17-19-sidecar,-0.09794481077918604,-0.03824576428770987
c78535cb-8b89-49c1-84f4-670519f6c200,AAPL,2023-03-31,2023-07-31,4.621817159588595,core_compounder,bull,"{""rs_acceleration_score"": 2.040746030389108, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.15, ""theme_phase_multiplier_max"": 1.15, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,122,5,0.1566831431273532,2026-04-30-phase17-19-sidecar,0.09486217756775983,0.06182096555959338
c424f0f4-064a-4d17-b72b-632dfdb371d6,AAPL,2023-11-30,2023-12-29,4.06624350649076,core_compounder,neutral,"{""rs_acceleration_score"": -1.2333847408906407, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,29,2,-0.033310494454295236,2026-04-30-phase17-19-sidecar,0.0678095951142963,-0.10112008956859153
4677d297-2989-4e30-820e-4e0cf93ce450,AAPL,2024-07-31,2024-08-30,5.779897984669148,core_compounder,neutral,"{""rs_acceleration_score"": 1.9416875912946443, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,30,2,0.02413720734283764,2026-04-30-phase17-19-sidecar,0.048115549288740844,-0.023978341945903203
bbcf89ef-fa5f-4e29-b31f-d004acb33f19,AAPL,2026-01-30,2026-02-27,5.238718399915612,core_compounder,neutral,"{""rs_acceleration_score"": -0.7155771974187255, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.5, ""theme_phase_multiplier_max"": 0.5, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,28,2,-0.02196767887777329,2026-04-30-phase17-19-sidecar,-0.057496373508551635,0.035528694630778346
f775631c-22db-433d-b35a-8cc868ab8bad,ABT,2021-06-30,2021-11-30,4.5608379766076315,core_compounder,bull,"{""rs_acceleration_score"": -0.2775897544801742, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,153,6,0.2153033655534291,2026-04-30-phase17-19-sidecar,0.11033023606809378,0.10497312948533533
5897a2ae-4c65-4585-a2fc-def7eecdbffe,ABT,2025-03-31,2025-04-30,3.2337591888710207,core_compounder,bear,"{""rs_acceleration_score"": 0.8583479418300077, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.126936829558999, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.15, ""theme_phase_multiplier_max"": 1.15, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",scheduled_rebalance,30,2,0.0075138321305512346,2026-04-30-phase17-19-sidecar,0.05376641866690801,-0.04625258653635678
