rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth,period_forward_return,risk_adjusted_forward_return
2019-05-31,SBAC,enter,monster_scout,scout,1.0042668924223044,0,0.5259785323702689,0.35,0.35,,
2019-05-31,BR,enter,monster_scout,scout,0.9680266494221269,0,0.5259785323702689,0.35,0.35,,
2019-05-31,MSCI,enter,monster_scout,scout,0.8460471480997322,0,0.5259785323702689,0.35,0.35,,
2019-06-28,SBAC,hold,hold,scout,0.69046143834066,0,0.0516149525445256,0.35,0.35,,
2019-06-28,BR,hold,hold,confirm,0.8450050110217104,0,0.2635168315675258,0.35,0.35,,
2019-06-28,MSCI,hold,hold,confirm,1.0095446279346767,0,0.1651417158670779,0.35,0.35,,
2019-06-28,NOC,enter,monster_scout,scout,1.0254538764218444,0,0.0516149525445256,0.78,0.1,,
2019-06-28,HEI,enter,monster_scout,scout,0.9962439352651332,0,0.625111027997749,0.35,0.35,,
2019-06-28,TT,enter,monster_scout,scout,0.9915690395127863,0,0.0516149525445256,0.35,0.35,,
2019-07-31,SBAC,hold,hold,confirm,0.7928551901017911,0,0.2846848712565041,0.35,0.35,,
2019-07-31,BR,hold,watch_stale,confirm,0.10913468143414695,1,0.4012626939631274,0.35,0.35,,
2019-07-31,MSCI,hold,watch_stale,confirm,0.04853626494320623,1,0.2846848712565041,0.35,0.35,,
2019-07-31,NOC,hold,hold,confirm,0.8927284040576005,0,0.2846848712565041,0.78,0.1,,
2019-07-31,HEI,hold,hold,confirm,0.8966897307826177,0,0.5122191282125608,0.35,0.35,,
2019-07-31,TT,hold,watch_stale,scout,0.016024905758096786,1,0.2846848712565041,0.35,0.35,,
2019-07-31,RMD,enter,monster_scout,scout,1.0364689288730644,0,0.356560832774662,0.35,0.35,,
2019-07-31,TRU,enter,monster_scout,scout,0.9541524575764666,0,0.5017298534032304,0.35,0.35,,
2019-07-31,MDT,enter,monster_scout,scout,0.9457828862850327,0,0.2846848712565041,0.35,0.35,,
2019-08-30,SBAC,hold,hold,confirm,0.6589750640587126,0,0.2296455592676155,0.35,0.35,,
2019-08-30,BR,exit,stale_leader_review_exit,confirm,,,,,,,
2019-08-30,MSCI,hold,hold,confirm,0.6184627397748945,0,0.2296455592676155,0.35,0.35,,
2019-08-30,NOC,hold,hold,confirm,0.7767888512277146,0,0.2296455592676155,0.78,0.1,,
2019-08-30,HEI,hold,hold,winner,0.8829050349270009,0,0.2296455592676155,0.35,0.35,,
2019-08-30,TT,exit,stale_leader_review_exit,scout,,,,,,,
2019-08-30,RMD,hold,hold,confirm,1.0826661488794236,0,0.4284363720759412,0.35,0.35,,
2019-08-30,TRU,hold,hold,confirm,1.0255733199307735,0,0.4708857817196988,0.35,0.35,,
2019-08-30,MDT,hold,hold,confirm,0.9301966162490864,0,0.2296455592676155,0.35,0.35,,
2019-08-30,EW,enter,monster_scout,scout,1.1767653589083822,0,0.2296455592676155,0.35,0.35,,
2019-08-30,TGT,enter,monster_scout,scout,1.1564308351931145,0,0.442897092913137,0.35,0.35,,
2019-08-30,WST,enter,monster_scout,scout,1.1488555668093878,0,0.3642200731472755,0.35,0.35,,
2019-08-30,SBAC,exit,monthly_hard_stop_proxy,confirm,0.6589750640587126,,,,,-0.1018371806893846,-0.1
2019-08-30,HEI,exit,monthly_hard_stop_proxy,winner,0.8829050349270009,,,,,-0.1647471781277758,-0.1
2019-09-30,MSCI,hold,watch_stale,confirm,-0.2317806132365134,1,0.1942480183164893,0.35,0.35,,
2019-09-30,NOC,hold,hold,winner,0.865618368111178,0,0.1942480183164893,0.78,0.1,,
2019-09-30,RMD,hold,hold,winner,0.8457889934595286,0,0.242213829622732,0.35,0.35,,
2019-09-30,TRU,hold,watch_stale,confirm,0.2787033476769482,1,0.3373492909718568,0.35,0.35,,
2019-09-30,MDT,hold,hold,winner,0.9348169422166053,0,0.1942480183164893,0.35,0.35,,
2019-09-30,EW,hold,hold,confirm,1.1336339089548264,0,0.1942480183164893,0.35,0.35,,
2019-09-30,TGT,hold,hold,confirm,1.1706631373459055,0,0.1942480183164893,0.35,0.35,,
2019-09-30,WST,hold,hold,confirm,0.909478958966385,0,0.1942480183164893,0.35,0.35,,
2019-09-30,SYY,enter,monster_scout,scout,1.2702856493699466,0,0.1942480183164893,0.35,0.35,,
2019-09-30,SHW,enter,monster_scout,scout,1.1546750869944629,0,0.1942480183164893,0.35,0.35,,
2019-09-30,LHX,enter,monster_scout,scout,1.0584790110973168,0,0.1942480183164893,0.78,0.1,,
2019-10-31,MSCI,hold,hold,confirm,0.45398620206578194,0,0.1131013680576767,0.35,0.35,,
2019-10-31,NOC,trim,event_theme_half_life_trim,winner,-0.25154546594264754,1,0.0045461999719623,0.78,0.1,,
2019-10-31,RMD,hold,hold,monster,1.0332848676425932,0,0.6334696721120726,0.35,0.35,,
2019-10-31,TRU,hold,hold,confirm,0.404895920458127,0,0.2340399054043013,0.35,0.35,,
2019-10-31,MDT,hold,hold,winner,0.8306164123154974,0,0.0045461999719623,0.35,0.35,,
2019-10-31,EW,hold,hold,confirm,0.7565634747463933,0,0.1580501869593507,0.35,0.35,,
2019-10-31,TGT,hold,hold,winner,0.9799750184641753,0,0.0866093318662694,0.35,0.35,,
2019-10-31,WST,hold,hold,confirm,0.6367403290017417,0,0.0049672084402638,0.35,0.35,,
2019-10-31,SYY,hold,hold,confirm,1.4276687892299476,0,0.0045461999719623,0.35,0.35,,
2019-10-31,SHW,hold,hold,scout,0.549772507711742,0,0.0328074986892826,0.35,0.35,,
2019-10-31,LHX,exit,stale_leader_review_exit,scout,,,,,,,
2019-10-31,AAPL,enter,monster_scout,scout,1.3323469294020183,0,0.2496747529229648,0.35,0.35,,
2019-10-31,DG,enter,monster_scout,scout,1.1519345897654538,0,0.0246048492758075,0.35,0.35,,
2019-11-29,MSCI,hold,hold,confirm,0.4764529521761241,0,0.1338432428735475,0.35,0.35,,
2019-11-29,NOC,trim,event_theme_half_life_trim,winner,-0.5119659589801024,2,0.0887855024560437,0.78,0.1,,
2019-11-29,RMD,hold,hold,monster,0.8462386874242295,0,0.4787580077424615,0.35,0.35,,
2019-11-29,TRU,hold,hold,confirm,0.41197467614090255,0,0.331503302667518,0.35,0.35,,
2019-11-29,MDT,hold,hold,winner,0.6488136335918797,0,0.0887855024560437,0.35,0.35,,
2019-11-29,EW,hold,hold,confirm,0.803349751286886,0,0.0887855024560437,0.35,0.35,,
2019-11-29,TGT,hold,watch_stale,winner,0.31067510564934514,1,0.4643415404388311,0.35,0.35,,
2019-11-29,WST,hold,hold,confirm,0.3883361294632496,0,0.0887855024560437,0.35,0.35,,
2019-11-29,SYY,hold,hold,confirm,0.7133032983478195,0,0.0887855024560437,0.35,0.35,,
2019-11-29,SHW,hold,hold,scout,0.38732115268712247,0,0.0887855024560437,0.35,0.35,,
2019-11-29,AAPL,hold,hold,confirm,1.0752682719658242,0,0.3134981762452857,0.35,0.35,,
2019-11-29,DG,hold,watch_stale,scout,-0.27738686118374684,1,0.0887855024560437,0.35,0.35,,
2019-12-31,MSCI,hold,hold,confirm,0.5692207855248773,0,0.2348553780376331,0.35,0.35,,
2019-12-31,NOC,trim,event_theme_half_life_trim,winner,-0.7158451028773529,3,0.2348553780376331,0.78,0.1,,
2019-12-31,RMD,hold,hold,monster,1.139742399179121,0,0.605037262353908,0.35,0.35,,
2019-12-31,TRU,hold,hold,confirm,0.3858081008521853,0,0.3255124246956679,0.35,0.35,,
