rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,shadow_drawdown_state,shadow_drawdown_multiplier,shadow_drawdown,shadow_source_rebalance_date,shadow_drawdown_target_book
2020-11-30,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.017741205077680178,2020-11-30,True
2020-11-30,GOOGL,0.33,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.017741205077680178,2020-11-30,True
2020-12-31,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.026978201232459642,2020-12-31,True
2020-12-31,HPQ,0.33,HP INC,Information Technology,early_scout,normal,1.0,-0.026978201232459642,2020-12-31,True
2021-01-29,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.024032185420725716,2021-01-29,True
2021-01-29,GOOGL,0.33,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.024032185420725716,2021-01-29,True
2021-02-26,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.03036536410321733,2021-02-26,True
2021-02-26,LPX,0.33,LOUISIANA PACIFIC CORP,Materials,early_scout,normal,1.0,-0.03036536410321733,2021-02-26,True
2021-03-31,MCO,0.33,MOODYS CORP,Financials,future_winner,normal,1.0,-0.0005151960086975382,2021-03-31,True
2021-03-31,NDAQ,0.33,NASDAQ INC,Financials,early_scout,normal,1.0,-0.0005151960086975382,2021-03-31,True
2021-04-30,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.0040506724461665256,2021-04-30,True
2021-04-30,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.0040506724461665256,2021-04-30,True
2021-05-28,IRM,0.33,IRON MOUNTAIN INC,Real Estate,future_winner,normal,1.0,-0.01434937126776481,2021-05-28,True
2021-05-28,NDAQ,0.33,NASDAQ INC,Financials,early_scout,normal,1.0,-0.01434937126776481,2021-05-28,True
2021-06-30,IDXX,0.33,IDEXX LABORATORIES INC,Health Care,future_winner,normal,1.0,-0.031215568162182072,2021-06-30,True
2021-06-30,NDAQ,0.33,NASDAQ INC,Financials,future_winner,normal,1.0,-0.031215568162182072,2021-06-30,True
2021-07-30,MCO,0.33,MOODYS CORP,Financials,future_winner,normal,1.0,-0.012387115137952764,2021-07-30,True
2021-07-30,TROW,0.33,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,-0.012387115137952764,2021-07-30,True
2021-08-31,DHR,0.33,DANAHER CORP,Health Care,core_compounder,normal,1.0,0.0,2021-08-31,True
2021-08-31,TROW,0.33,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,0.0,2021-08-31,True
2021-09-30,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.06270590757832806,2021-09-30,True
2021-09-30,RGEN,0.33,Repligen,Health Care,future_winner,normal,1.0,-0.06270590757832806,2021-09-30,True
2021-10-08,ORLY,0.165,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.5,-0.08719305774673114,2021-09-30,True
2021-10-08,RGEN,0.165,Repligen,Health Care,future_winner,caution,0.5,-0.08719305774673114,2021-09-30,True
2021-10-29,CPRT,0.165,COPART INC,Industrials,early_scout,caution,0.5,-0.0462165675097026,2021-10-29,True
2021-10-29,ODFL,0.165,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,caution,0.5,-0.0462165675097026,2021-10-29,True
2021-11-03,CPRT,0.33,COPART INC,Industrials,early_scout,normal,1.0,-0.029878393884934296,2021-10-29,True
2021-11-03,ODFL,0.33,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,normal,1.0,-0.029878393884934296,2021-10-29,True
2021-11-30,AZO,0.33,AUTOZONE INC,Consumer Discretionary,future_winner,normal,1.0,-0.04518988482039099,2021-11-30,True
2021-11-30,FDS,0.33,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.04518988482039099,2021-11-30,True
2021-12-31,FDS,0.33,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.003169631679992624,2021-12-31,True
2021-12-31,STE,0.33,STERIS,Health Care,future_winner,normal,1.0,-0.003169631679992624,2021-12-31,True
2022-01-24,FDS,0.165,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,caution,0.5,-0.08176719073851879,2021-12-31,True
2022-01-24,STE,0.165,STERIS,Health Care,future_winner,caution,0.5,-0.08176719073851879,2021-12-31,True
2022-01-31,AAPL,0.165,APPLE INC,Information Technology,core_compounder,caution,0.5,-0.08100337963325543,2022-01-31,True
2022-01-31,ATO,0.165,ATMOS ENERGY CORP,Utilities,early_scout,caution,0.5,-0.08100337963325543,2022-01-31,True
2022-02-28,BYD,0.165,BOYD GAMING CORP,Consumer Discretionary,early_scout,caution,0.5,-0.08670384137854314,2022-02-28,True
2022-02-28,FCX,0.165,FREEPORT MCMORAN INC,Materials,future_winner,caution,0.5,-0.08670384137854314,2022-02-28,True
2022-03-31,OKE,0.165,ONEOK INC,Energy,future_winner,caution,0.5,-0.09098411236064596,2022-03-31,True
2022-03-31,STLD,0.165,STEEL DYNAMICS INC,Materials,future_winner,caution,0.5,-0.09098411236064596,2022-03-31,True
2022-04-29,FCX,0.165,FREEPORT MCMORAN INC,Materials,future_winner,caution,0.5,-0.11595897204403671,2022-04-29,True
2022-04-29,LYB,0.165,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,future_winner,caution,0.5,-0.11595897204403671,2022-04-29,True
2022-05-09,FCX,0.0825,FREEPORT MCMORAN INC,Materials,future_winner,crisis,0.25,-0.16138559628285865,2022-04-29,True
2022-05-09,LYB,0.0825,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,future_winner,crisis,0.25,-0.16138559628285865,2022-04-29,True
2022-05-31,AEE,0.0825,AMEREN CORP,Utilities,early_scout,crisis,0.25,-0.11524284502605486,2022-05-31,True
2022-05-31,VICI,0.0825,VICI PPTYS INC,Real Estate,future_winner,crisis,0.25,-0.11524284502605486,2022-05-31,True
2022-06-30,NOC,0.0825,NORTHROP GRUMMAN CORP,Industrials,future_winner,crisis,0.25,-0.1308865312667823,2022-06-30,True
2022-06-30,VRTX,0.0825,VERTEX PHARMACEUTICALS INC,Health Care,future_winner,crisis,0.25,-0.1308865312667823,2022-06-30,True
2022-07-29,ENPH,0.0825,Enphase Energy,Information Technology,future_winner,crisis,0.25,-0.13055817293988847,2022-07-29,True
2022-07-29,ORLY,0.0825,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.25,-0.13055817293988847,2022-07-29,True
2022-08-31,BJ,0.0825,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,future_winner,crisis,0.25,-0.14113277312362804,2022-08-31,True
2022-08-31,FSLR,0.0825,FIRST SOLAR INC,Information Technology,early_scout,crisis,0.25,-0.14113277312362804,2022-08-31,True
2022-09-30,HUBB,0.0825,HUBBELL INC,Industrials,future_winner,crisis,0.25,-0.14137932553478227,2022-09-30,True
2022-09-30,ORLY,0.0825,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.25,-0.14137932553478227,2022-09-30,True
2022-10-31,FANG,0.0825,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.25,-0.0657221434090779,2022-10-31,True
2022-10-31,GILD,0.0825,GILEAD SCIENCES INC,Health Care,future_winner,crisis,0.25,-0.0657221434090779,2022-10-31,True
2022-11-30,CPRT,0.0825,COPART INC,Industrials,early_scout,crisis,0.25,-0.05140983409503064,2022-11-30,True
2022-11-30,DKS,0.0825,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.25,-0.05140983409503064,2022-11-30,True
2022-12-30,JBL,0.0825,JABIL INC,Information Technology,early_scout,crisis,0.25,-0.08322954534225513,2022-12-30,True
2022-12-30,TPR,0.0825,TAPESTRY INC,Consumer Discretionary,early_scout,crisis,0.25,-0.08322954534225513,2022-12-30,True
2023-01-11,JBL,0.165,JABIL INC,Information Technology,early_scout,caution,0.5,-0.020136462484629636,2022-12-30,True
2023-01-11,TPR,0.165,TAPESTRY INC,Consumer Discretionary,early_scout,caution,0.5,-0.020136462484629636,2022-12-30,True
2023-01-12,JBL,0.33,JABIL INC,Information Technology,early_scout,normal,1.0,-0.00945465301374937,2022-12-30,True
2023-01-12,TPR,0.33,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.00945465301374937,2022-12-30,True
2023-01-31,BEN,0.33,FRANKLIN RESOURCES INC,Financials,early_scout,normal,1.0,-0.00032603764954219905,2023-01-31,True
2023-01-31,TPR,0.33,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.00032603764954219905,2023-01-31,True
2023-02-28,BKNG,0.33,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,normal,1.0,-0.06405905181333915,2023-02-28,True
2023-02-28,MGM,0.33,MGM RESORTS INTERNATIONAL,Consumer Discretionary,early_scout,normal,1.0,-0.06405905181333915,2023-02-28,True
2023-03-09,BKNG,0.165,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.5,-0.0865628806965183,2023-02-28,True
2023-03-09,MGM,0.165,MGM RESORTS INTERNATIONAL,Consumer Discretionary,early_scout,caution,0.5,-0.0865628806965183,2023-02-28,True
2023-03-31,ADI,0.165,ANALOG DEVICES INC,Information Technology,future_winner,caution,0.5,-0.060361896718543306,2023-03-31,True
2023-03-31,BKNG,0.165,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.5,-0.060361896718543306,2023-03-31,True
2023-04-28,BKNG,0.165,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,caution,0.5,-0.08495014332002682,2023-04-28,True
2023-04-28,ORLY,0.165,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.5,-0.08495014332002682,2023-04-28,True
2023-05-31,AAPL,0.165,APPLE INC,Information Technology,core_compounder,caution,0.5,-0.11084658686192284,2023-05-31,True
2023-05-31,NOW,0.165,SERVICENOW INC,Information Technology,early_scout,caution,0.5,-0.11084658686192284,2023-05-31,True
2023-06-30,ALSN,0.165,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,caution,0.5,-0.07883414638505215,2023-06-30,True
2023-06-30,OC,0.165,OWENS CORNING,Industrials,early_scout,caution,0.5,-0.07883414638505215,2023-06-30,True
2023-07-31,CARR,0.165,CARRIER GLOBAL CORP,Industrials,future_winner,caution,0.5,-0.05518680265761866,2023-07-31,True
2023-07-31,ON,0.165,ON SEMICONDUCTOR CORP,Information Technology,future_winner,caution,0.5,-0.05518680265761866,2023-07-31,True
2023-08-31,EXE,0.165,EXPAND ENERGY CORP,Energy,early_scout,caution,0.5,-0.09063875949870293,2023-08-31,True
2023-08-31,FANG,0.165,DIAMONDBACK ENERGY INC,Energy,future_winner,caution,0.5,-0.09063875949870293,2023-08-31,True
2023-09-29,DTM,0.165,DT MIDSTREAM INC,Energy,early_scout,caution,0.5,-0.10133645109495781,2023-09-29,True
2023-09-29,FANG,0.165,DIAMONDBACK ENERGY INC,Energy,future_winner,caution,0.5,-0.10133645109495781,2023-09-29,True
2023-10-31,AIZ,0.165,ASSURANT INC,Financials,early_scout,caution,0.5,-0.0877997300868063,2023-10-31,True
2023-10-31,CHRD,0.165,CHORD ENERGY CORP,Energy,early_scout,caution,0.5,-0.0877997300868063,2023-10-31,True
2023-11-30,AIZ,0.165,ASSURANT INC,Financials,early_scout,caution,0.5,-0.08200755265946846,2023-11-30,True
2023-11-30,CTAS,0.165,CINTAS CORP,Industrials,early_scout,caution,0.5,-0.08200755265946846,2023-11-30,True
2023-12-29,CTAS,0.165,CINTAS CORP,Industrials,early_scout,caution,0.5,-0.058965141602420945,2023-12-29,True
2023-12-29,DKS,0.165,DICKS SPORTING INC,Consumer Discretionary,early_scout,caution,0.5,-0.058965141602420945,2023-12-29,True
2024-01-31,DKS,0.165,DICKS SPORTING INC,Consumer Discretionary,early_scout,caution,0.5,-0.050775779313826375,2024-01-31,True
2024-01-31,FICO,0.165,FAIR ISAAC CORP,Information Technology,future_winner,caution,0.5,-0.050775779313826375,2024-01-31,True
2024-02-02,DKS,0.33,DICKS SPORTING INC,Consumer Discretionary,early_scout,normal,1.0,-0.028050881786636173,2024-01-31,True
2024-02-02,FICO,0.33,FAIR ISAAC CORP,Information Technology,future_winner,normal,1.0,-0.028050881786636173,2024-01-31,True
2024-02-29,AWI,0.33,ARMSTRONG WORLD INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.0003215833849545824,2024-02-29,True
2024-02-29,MLI,0.33,MUELLER INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.0003215833849545824,2024-02-29,True
2024-03-28,FANG,0.33,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,-0.003159668156312523,2024-03-28,True
2024-03-28,STLD,0.33,STEEL DYNAMICS INC,Materials,early_scout,normal,1.0,-0.003159668156312523,2024-03-28,True
2024-04-30,CMG,0.33,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,normal,1.0,-0.050609418902883174,2024-04-30,True
2024-04-30,FANG,0.33,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,-0.050609418902883174,2024-04-30,True
2024-05-31,FSLR,0.33,FIRST SOLAR INC,Information Technology,future_winner,normal,1.0,-0.0541736718245579,2024-05-31,True
2024-05-31,PEG,0.33,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,normal,1.0,-0.0541736718245579,2024-05-31,True
2024-06-04,FSLR,0.165,FIRST SOLAR INC,Information Technology,future_winner,caution,0.5,-0.08426548963764813,2024-05-31,True
2024-06-04,PEG,0.165,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,caution,0.5,-0.08426548963764813,2024-05-31,True
2024-06-28,HALO,0.165,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.5,-0.13000477089782214,2024-06-28,True
2024-06-28,UTHR,0.165,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.5,-0.13000477089782214,2024-06-28,True
2024-07-02,HALO,0.0825,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.25,-0.14187812938567423,2024-06-28,True
2024-07-02,UTHR,0.0825,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.25,-0.14187812938567423,2024-06-28,True
2024-07-31,HALO,0.0825,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.25,-0.12350980210842422,2024-07-31,True
2024-07-31,UTHR,0.0825,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.25,-0.12350980210842422,2024-07-31,True
2024-08-30,HALO,0.0825,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.25,-0.03297122655780049,2024-08-30,True
2024-08-30,UTHR,0.0825,UNITED THERAPEUTICS CORP,Health Care,future_winner,crisis,0.25,-0.03297122655780049,2024-08-30,True
2024-09-30,AEE,0.0825,AMEREN CORP,Utilities,early_scout,crisis,0.25,-0.07195971798716305,2024-09-30,True
2024-09-30,PEG,0.0825,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,crisis,0.25,-0.07195971798716305,2024-09-30,True
2024-10-31,KIM,0.0825,KIMCO REALTY REIT CORP,Real Estate,early_scout,crisis,0.25,-0.08429240808628213,2024-10-31,True
2024-10-31,PANW,0.0825,PALO ALTO NETWORKS INC,Information Technology,future_winner,crisis,0.25,-0.08429240808628213,2024-10-31,True
2024-11-29,AEE,0.0825,AMEREN CORP,Utilities,early_scout,crisis,0.25,-0.05615870947186308,2024-11-29,True
2024-11-29,APO,0.0825,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,crisis,0.25,-0.05615870947186308,2024-11-29,True
2024-12-31,BR,0.0825,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,crisis,0.25,-0.08493284358484166,2024-12-31,True
2024-12-31,TPR,0.0825,TAPESTRY INC,Consumer Discretionary,future_winner,crisis,0.25,-0.08493284358484166,2024-12-31,True
2025-01-30,BR,0.165,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,caution,0.5,-0.023616024945741776,2024-12-31,True
2025-01-30,TPR,0.165,TAPESTRY INC,Consumer Discretionary,future_winner,caution,0.5,-0.023616024945741776,2024-12-31,True
2025-01-31,GRMN,0.165,GARMIN LTD,Consumer Discretionary,future_winner,caution,0.5,-0.03846254597545262,2025-01-31,True
2025-01-31,TPR,0.165,TAPESTRY INC,Consumer Discretionary,future_winner,caution,0.5,-0.03846254597545262,2025-01-31,True
2025-02-06,GRMN,0.33,GARMIN LTD,Consumer Discretionary,future_winner,normal,1.0,0.0,2025-01-31,True
2025-02-06,TPR,0.33,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,0.0,2025-01-31,True
2025-02-28,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.033255346558478616,2025-02-28,True
2025-02-28,WH,0.33,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,-0.033255346558478616,2025-02-28,True
2025-03-07,ORLY,0.165,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.5,-0.08136443770407453,2025-02-28,True
2025-03-07,WH,0.165,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.5,-0.08136443770407453,2025-02-28,True
2025-03-31,AM,0.165,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.5,-0.07794887965674235,2025-03-31,True
2025-03-31,ORLY,0.165,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.5,-0.07794887965674235,2025-03-31,True
2025-04-08,AM,0.0825,ANTERO MIDSTREAM CORP,Energy,early_scout,crisis,0.25,-0.14162263016648158,2025-03-31,True
2025-04-08,ORLY,0.0825,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.25,-0.14162263016648158,2025-03-31,True
2025-04-30,RGLD,0.0825,ROYAL GOLD INC,Materials,early_scout,crisis,0.25,-0.10659640399848147,2025-04-30,True
2025-04-30,RSG,0.0825,REPUBLIC SERVICES INC,Industrials,future_winner,crisis,0.25,-0.10659640399848147,2025-04-30,True
2025-05-30,CEG,0.0825,CONSTELLATION ENERGY CORP,Utilities,future_winner,crisis,0.25,-0.09635033582857677,2025-05-30,True
2025-05-30,MELI,0.0825,MercadoLibre,Internet,future_winner,crisis,0.25,-0.09635033582857677,2025-05-30,True
2025-06-30,BKNG,0.0825,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,crisis,0.25,-0.07289230665677693,2025-06-30,True
2025-06-30,CEG,0.0825,CONSTELLATION ENERGY CORP,Utilities,future_winner,crisis,0.25,-0.07289230665677693,2025-06-30,True
2025-07-31,HEI,0.0825,HEICO CORP,Industrials,future_winner,crisis,0.25,-0.07490963174327003,2025-07-31,True
2025-07-31,TNL,0.0825,TRAVEL LEISURE,Consumer Discretionary,early_scout,crisis,0.25,-0.07490963174327003,2025-07-31,True
2025-08-29,PDD,0.0825,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,crisis,0.25,-0.07818864854399177,2025-08-29,True
2025-08-29,TNL,0.0825,TRAVEL LEISURE,Consumer Discretionary,early_scout,crisis,0.25,-0.07818864854399177,2025-08-29,True
2025-09-30,PDD,0.0825,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,crisis,0.25,-0.06576835715145224,2025-09-30,True
2025-09-30,PPL,0.0825,PPL CORP,Utilities,early_scout,crisis,0.25,-0.06576835715145224,2025-09-30,True
2025-10-31,GOOG,0.0825,ALPHABET INC CLASS C,Communication,future_winner,crisis,0.25,-0.05853852815834859,2025-10-31,True
2025-10-31,GOOGL,0.0825,ALPHABET INC CLASS A,Communication,future_winner,crisis,0.25,-0.05853852815834859,2025-10-31,True
2025-11-21,GOOG,0.165,ALPHABET INC CLASS C,Communication,future_winner,caution,0.5,-0.02874707726554293,2025-10-31,True
2025-11-21,GOOGL,0.165,ALPHABET INC CLASS A,Communication,future_winner,caution,0.5,-0.02874707726554293,2025-10-31,True
2025-11-24,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,0.0,2025-10-31,True
2025-11-24,GOOGL,0.33,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,0.0,2025-10-31,True
2025-11-28,GOOG,0.33,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,-0.007213808379035402,2025-11-28,True
2025-11-28,GOOGL,0.33,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,-0.007213808379035402,2025-11-28,True
2025-12-31,GOOG,0.33,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,-0.0211021813562835,2025-12-31,True
2025-12-31,GOOGL,0.33,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,-0.0211021813562835,2025-12-31,True
2026-01-30,CNQ,0.33,Canadian Natural Resources,Energy,future_winner,normal,1.0,-0.00037961260522378915,2026-01-30,True
2026-01-30,PBA,0.33,Pembina Pipeline,Energy,early_scout,normal,1.0,-0.00037961260522378915,2026-01-30,True
2026-02-27,PR,0.33,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,normal,1.0,0.0,2026-02-27,True
