portfolio,ticker,current_weight,target_weight,selected_vs_retained,lane,theme,sector,subindustry,leader_state,selection_reason,hold_reason,risk_reason,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_soxx_if_applicable,valuation_flag,quality_flag,evidence_flag,top7_score,form4_score,etf_score,gate_status,is_new_buy_signal,is_replay_retention,data_pit_status,membership_pit_status
main,CIEN,0.0556436355863876,0.0926416949801767,replay_retained_holding,MARKET_LEADER,,Information Technology,Communication Equipment,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.3082504943028583,1.0537437834495564,1.7288831628883865,0.249358294680722,1.020035874988573,1.7227065162602495,1.7920194662605624,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,ON,0.0503543213861424,0.12,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.6740007420663661,0.6418451954864206,0.919361249895178,0.6151085424442297,0.6081372870254371,0.9131846032670412,0.982497553267354,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,MU,0.0491175296151037,0.0426339421303654,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.4699109135091779,0.2056453144823038,1.24741337376534,0.4110187138870416,0.1719374060213203,1.2412367271372031,1.3105496771375158,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,LITE,0.0422310529961805,0.063121621444509,replay_retained_holding,MARKET_LEADER,,Information Technology,Communication Equipment,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.2408554446504478,1.2613692730169628,3.4455329881345045,0.1819632450283115,1.2276613645559793,3.439356341506368,3.5086692915066804,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,unknown_pit_available_from,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,PWR,0.0375741717223483,0.0527095682414274,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.226520522655139,0.4922356279065141,0.5412150605160113,0.1676283230330026,0.4585277194455306,0.5350384138878745,0.6043513638881872,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,FIX,0.0300763067578858,0.0397066788566912,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.3082223804262265,0.5707159429371691,0.8493955815763135,0.2493301808040902,0.5370080344761856,0.8432189349481767,0.9125318849484894,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,COHR,0.0223329660068301,0.0435230865461714,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.318368700664204,0.4653792915618706,1.3459509943505727,0.2594765010420676,0.4316713831008871,1.339774347722436,1.4090872977227489,missing_or_neutral,missing_or_neutral,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,TER,0.0133891933358586,0.0426339421303654,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.10570621727283,0.3840795487015433,0.8809687849025243,0.0468140176506937,0.3503716402405599,0.8747921382743875,0.9441050882747002,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,KEYS,0.0088025696709978,0.0112506281917038,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.1616268697353919,0.5760751423213981,0.9321309225195108,0.1027346701132556,0.5423672338604146,0.925954275891374,0.9952672258916868,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,CASH,0.1488007888892763,0.0,cash_position,CASH,,Cash,,green,cash_from_main_defense_review_balanced_new_entry_block,nan,green,,,,,,,-999.0,missing_or_neutral,missing_or_neutral,missing_or_neutral,,,,nan,False,True,unknown_pit_available_from,unknown_membership_pit
