rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth,period_forward_return,risk_adjusted_forward_return
2019-04-30,ALGN,enter,monster_scout,scout,1.3772401112756953,0,0.5299017883206816,0.35,0.35,,
2019-04-30,CDNS,enter,monster_scout,scout,1.354793679000251,0,0.4061825144742517,0.35,0.35,,
2019-04-30,ADBE,enter,monster_scout,scout,1.2987030180982728,0,0.151809073128744,0.15,1.0,,
2019-04-30,ALGN,exit,monthly_hard_stop_proxy,scout,1.3772401112756953,,,,,-0.1456680915583611,-0.1
2019-05-31,CDNS,hold,watch_stale,scout,0.31653164934207384,1,0.5259785323702689,0.35,0.35,,
2019-05-31,ADBE,hold,hold,scout,0.5755151099086229,0,0.5259785323702689,0.15,1.0,,
2019-05-31,SBAC,enter,monster_scout,scout,0.9853089032600114,0,0.5259785323702689,0.35,0.35,,
2019-05-31,BR,enter,monster_scout,scout,0.9642671936261531,0,0.5259785323702689,0.35,0.35,,
2019-05-31,MKTX,enter,monster_scout,scout,0.8983376034074798,0,0.5259785323702689,0.35,0.35,,
2019-06-28,CDNS,hold,hold,confirm,0.8187930439019371,0,0.1758975842089262,0.35,0.35,,
2019-06-28,ADBE,hold,hold,confirm,1.1448186604120392,0,0.0516149525445256,0.15,1.0,,
2019-06-28,SBAC,hold,hold,scout,0.6822886767622931,0,0.0516149525445256,0.35,0.35,,
2019-06-28,BR,hold,hold,confirm,0.8656081463715731,0,0.1619193449483991,0.35,0.35,,
2019-06-28,MKTX,hold,hold,confirm,0.9052561661411842,0,0.2870076784631562,0.35,0.35,,
2019-06-28,HEI,enter,monster_scout,scout,1.0821287080034718,0,0.5099217914555587,0.35,0.35,,
2019-06-28,NOC,enter,monster_scout,scout,1.008983101384917,0,0.0516149525445256,0.78,0.1,,
2019-06-28,MSCI,enter,monster_scout,scout,1.0070401690768036,0,0.144651885059674,0.35,0.35,,
2019-07-31,CDNS,hold,hold,confirm,0.5871166433404077,0,0.2846848712565041,0.35,0.35,,
2019-07-31,ADBE,hold,hold,winner,0.9003918798650045,0,0.2846848712565041,0.15,1.0,,
2019-07-31,SBAC,hold,hold,confirm,0.8049039693809193,0,0.2846848712565041,0.35,0.35,,
2019-07-31,BR,hold,watch_stale,confirm,0.12751070942027376,1,0.2846848712565041,0.35,0.35,,
2019-07-31,MKTX,hold,hold,confirm,0.545448777363955,0,0.2846848712565041,0.35,0.35,,
2019-07-31,HEI,hold,hold,confirm,0.9881118330749771,0,0.3527964194070758,0.35,0.35,,
2019-07-31,NOC,hold,hold,confirm,0.8983824242384028,0,0.2846848712565041,0.78,0.1,,
2019-07-31,MSCI,hold,watch_stale,scout,0.0763327767160421,1,0.2846848712565041,0.35,0.35,,
2019-07-31,MU,enter,monster_scout,scout,1.0589192985721998,0,0.2846848712565041,0.15,1.0,,
2019-07-31,HUM,enter,monster_scout,scout,1.0555492514942582,0,0.2846848712565041,0.35,0.35,,
2019-07-31,RMD,enter,monster_scout,scout,1.0458768386427728,0,0.2846848712565041,0.35,0.35,,
2019-08-30,CDNS,hold,watch_stale,confirm,0.12343599972908181,1,0.2296455592676155,0.35,0.35,,
2019-08-30,ADBE,hold,hold,winner,0.4504291427019769,0,0.2296455592676155,0.15,1.0,,
2019-08-30,SBAC,hold,hold,confirm,0.6550874383628796,0,0.2296455592676155,0.35,0.35,,
2019-08-30,BR,exit,stale_leader_review_exit,confirm,,,,,,,
2019-08-30,MKTX,hold,hold,winner,0.6574728379316521,0,0.4491735357450804,0.35,0.35,,
2019-08-30,HEI,hold,hold,winner,0.9317420252564578,0,0.2296455592676155,0.35,0.35,,
2019-08-30,NOC,hold,hold,confirm,0.7750448671063495,0,0.2296455592676155,0.78,0.1,,
2019-08-30,MSCI,hold,hold,scout,0.6144117400711203,0,0.2296455592676155,0.35,0.35,,
2019-08-30,MU,hold,hold,confirm,1.3088274688160075,0,0.2296455592676155,0.15,1.0,,
2019-08-30,HUM,exit,missing_from_candidate_book,scout,,,,,,,
2019-08-30,RMD,hold,hold,confirm,1.0720237974009887,0,0.2609292658006624,0.35,0.35,,
2019-08-30,KLAC,enter,monster_scout,scout,1.2004043274633145,0,0.2431185702436044,0.15,1.0,,
2019-08-30,TGT,enter,monster_scout,scout,1.1491569841443516,0,0.4383296312191183,0.35,0.35,,
2019-08-30,EW,enter,monster_scout,scout,1.1153270884305009,0,0.2296455592676155,0.35,0.35,,
2019-08-30,SBAC,exit,monthly_hard_stop_proxy,confirm,0.6550874383628796,,,,,-0.1018371322821074,-0.1
2019-08-30,MKTX,exit,monthly_hard_stop_proxy,winner,0.6574728379316521,,,,,-0.1984504517613332,-0.1
2019-08-30,HEI,exit,monthly_hard_stop_proxy,winner,0.9317420252564578,,,,,-0.1647472685486145,-0.1
2019-09-30,CDNS,exit,stale_leader_review_exit,confirm,,,,,,,
2019-09-30,ADBE,hold,watch_stale,winner,-0.1675894557266383,1,0.1942480183164893,0.15,1.0,,
2019-09-30,NOC,hold,hold,winner,0.8885074039753555,0,0.1942480183164893,0.78,0.1,,
2019-09-30,MSCI,hold,watch_stale,scout,-0.20674673067931643,1,0.1942480183164893,0.35,0.35,,
2019-09-30,MU,hold,watch_stale,confirm,0.33114983982873075,1,0.1942480183164893,0.15,1.0,,
2019-09-30,RMD,hold,hold,winner,0.8689373246623746,0,0.1942480183164893,0.35,0.35,,
2019-09-30,KLAC,hold,hold,confirm,0.9568636640380048,0,0.2821671889263936,0.15,1.0,,
2019-09-30,TGT,hold,hold,confirm,1.0417293486289305,0,0.1942480183164893,0.35,0.35,,
2019-09-30,EW,hold,hold,confirm,1.1159344886240028,0,0.1942480183164893,0.35,0.35,,
2019-09-30,SYY,enter,monster_scout,scout,1.1351090514345399,0,0.1942480183164893,0.35,0.35,,
2019-09-30,SHW,enter,monster_scout,scout,1.0939674519291418,0,0.1942480183164893,0.35,0.35,,
2019-09-30,LHX,enter,monster_scout,scout,1.0752938535064378,0,0.1942480183164893,0.78,0.1,,
2019-10-31,ADBE,hold,watch_stale,winner,0.17210857205452568,2,0.0045461999719623,0.15,1.0,,
2019-10-31,NOC,trim,event_theme_half_life_trim,winner,-0.23065820718126778,1,0.0045461999719623,0.78,0.1,,
2019-10-31,MSCI,exit,failed_scout_timeout,scout,,,,,,,
2019-10-31,MU,hold,hold,confirm,0.7166175112128854,0,0.0144981506717888,0.15,1.0,,
2019-10-31,RMD,hold,hold,monster,1.038621421659786,0,0.4764957339035347,0.35,0.35,,
2019-10-31,KLAC,hold,hold,confirm,0.7973699715889754,0,0.2135495857592798,0.15,1.0,,
2019-10-31,TGT,hold,hold,confirm,0.8059102350914591,0,0.075691625175148,0.35,0.35,,
2019-10-31,EW,hold,hold,confirm,0.73485132407601,0,0.1459676294071296,0.35,0.35,,
2019-10-31,SYY,hold,hold,confirm,1.2526509131615013,0,0.0045461999719623,0.35,0.35,,
2019-10-31,SHW,hold,hold,scout,0.5003488781210323,0,0.0245563853666398,0.35,0.35,,
2019-10-31,LHX,exit,stale_leader_review_exit,scout,,,,,,,
2019-10-31,AAPL,enter,monster_scout,scout,1.3453335475363484,0,0.2353887910486537,0.35,0.35,,
2019-10-31,VST,enter,monster_scout,scout,1.115816459047559,0,0.0045461999719623,0.15,1.0,,
2019-10-31,J,enter,monster_scout,scout,1.0485828993816857,0,0.2563854788561475,0.35,0.35,,
2019-11-29,ADBE,hold,hold,winner,0.6492274725216133,0,0.0887855024560437,0.15,1.0,,
2019-11-29,NOC,trim,event_theme_half_life_trim,winner,-0.5138616175018853,2,0.0887855024560437,0.78,0.1,,
2019-11-29,MU,hold,hold,confirm,0.7600575653575913,0,0.0887855024560437,0.15,1.0,,
2019-11-29,RMD,hold,hold,monster,0.872705282662075,0,0.3054987192678307,0.35,0.35,,
2019-11-29,KLAC,hold,watch_stale,confirm,0.05904080657632388,1,0.0887855024560437,0.15,1.0,,
2019-11-29,TGT,hold,watch_stale,confirm,0.1826527907375248,1,0.4299578942442506,0.35,0.35,,
2019-11-29,EW,hold,hold,confirm,0.7736900205877257,0,0.0887855024560437,0.35,0.35,,
2019-11-29,SYY,hold,hold,confirm,0.5773252604823492,0,0.0887855024560437,0.35,0.35,,
2019-11-29,SHW,hold,watch_stale,scout,0.33165829837044286,1,0.0887855024560437,0.35,0.35,,
2019-11-29,AAPL,hold,hold,confirm,1.0658196275595937,0,0.2841160817568195,0.35,0.35,,
2019-11-29,VST,hold,watch_stale,scout,-0.13198580320224262,1,0.0887855024560437,0.15,1.0,,
2019-11-29,J,hold,watch_stale,scout,-0.026123663403414155,1,0.0887855024560437,0.35,0.35,,
2019-11-29,VST,exit,monthly_hard_stop_proxy,scout,-0.13198580320224262,,,,,-0.1251665849891303,-0.1
2019-12-31,ADBE,hold,hold,winner,0.7794503557253483,0,0.2348553780376331,0.15,1.0,,
2019-12-31,NOC,trim,event_theme_half_life_trim,winner,-0.7003890234083193,3,0.2348553780376331,0.78,0.1,,
2019-12-31,MU,hold,hold,winner,1.020786873605965,0,0.2794544995518264,0.15,1.0,,
2019-12-31,RMD,hold,hold,monster,1.1291291781782888,0,0.428591111830227,0.35,0.35,,
2019-12-31,KLAC,hold,hold,confirm,0.45486025641067274,0,0.2691401863556803,0.15,1.0,,
2019-12-31,TGT,hold,hold,confirm,0.4336001842572025,0,0.2348553780376331,0.35,0.35,,
2019-12-31,EW,hold,watch_stale,confirm,0.06401535277899079,1,0.2348553780376331,0.35,0.35,,
2019-12-31,SYY,hold,hold,confirm,0.675254165326283,0,0.2348553780376331,0.35,0.35,,
2019-12-31,SHW,exit,stale_leader_review_exit,scout,,,,,,,
2019-12-31,AAPL,hold,hold,winner,0.8719413705263799,0,0.4638641767542403,0.35,0.35,,
2019-12-31,J,exit,stale_leader_review_exit,scout,,,,,,,
2019-12-31,UNH,enter,monster_scout,scout,1.2736927168305578,0,0.2348553780376331,0.35,0.35,,
2019-12-31,LW,enter,monster_scout,scout,1.1018378036473837,0,0.2419415214278129,0.35,0.35,,
2019-12-31,HCA,enter,monster_scout,scout,1.1007386429709975,0,0.2348553780376331,0.35,0.35,,
2019-12-31,TGT,exit,monthly_hard_stop_proxy,confirm,0.4336001842572025,,,,,-0.1367096578807367,-0.1
2020-01-31,ADBE,hold,hold,monster,1.4705526473134862,0,0.5233173424357056,0.15,1.0,,
2020-01-31,NOC,trim,event_theme_half_life_trim,winner,0.2757431403569728,4,0.5233173424357056,0.78,0.1,,
2020-01-31,MU,hold,hold,winner,0.6482744523753694,0,0.5233173424357056,0.15,1.0,,
2020-01-31,RMD,hold,hold,monster,0.4293044229218285,0,0.5233173424357056,0.35,0.35,,
2020-01-31,KLAC,hold,watch_stale,confirm,-0.35895713375364496,1,0.5233173424357056,0.15,1.0,,
2020-01-31,EW,exit,stale_leader_review_exit,confirm,,,,,,,
2020-01-31,SYY,hold,watch_stale,confirm,0.01388845920161269,1,0.5233173424357056,0.35,0.35,,
2020-01-31,AAPL,hold,hold,winner,0.605860006799949,0,0.5233173424357056,0.35,0.35,,
2020-01-31,UNH,hold,watch_stale,scout,0.13329660996215298,1,0.5233173424357056,0.35,0.35,,
2020-01-31,LW,hold,hold,confirm,0.8102683757527958,0,0.5233173424357056,0.35,0.35,,
2020-01-31,HCA,hold,watch_stale,scout,-0.016122554860089122,1,0.5233173424357056,0.35,0.35,,
2020-01-31,AMD,enter,monster_scout,scout,1.277626260136061,0,0.5233173424357056,0.15,1.0,,
2020-01-31,ADSK,enter,monster_scout,scout,1.2512416939065225,0,0.5233173424357056,0.35,0.35,,
2020-01-31,SYY,exit,monthly_hard_stop_proxy,confirm,0.01388845920161269,,,,,-0.1482573781445159,-0.1
2020-02-28,ADBE,hold,hold,monster,0.7423301478769928,0,0.574271932049267,0.15,1.0,,
2020-02-28,NOC,trim,event_theme_half_life_trim,winner,-0.42545225837350464,5,0.574271932049267,0.78,0.1,,
2020-02-28,MU,hold,hold,winner,0.4951739429468331,0,0.574271932049267,0.15,1.0,,
2020-02-28,RMD,hold,watch_stale,monster,-0.04576557818253907,1,0.574271932049267,0.35,0.35,,
2020-02-28,KLAC,hold,watch_stale,confirm,-0.20519162887665243,2,0.574271932049267,0.15,1.0,,
2020-02-28,AAPL,hold,watch_stale,winner,-0.27170183667172754,1,0.574271932049267,0.35,0.35,,
2020-02-28,UNH,exit,stale_leader_review_exit,scout,,,,,,,
2020-02-28,LW,hold,watch_stale,confirm,0.13741433819966925,1,0.6049306531548884,0.35,0.35,,
2020-02-28,HCA,exit,stale_leader_review_exit,scout,,,,,,,
2020-02-28,AMD,hold,watch_stale,scout,0.24490841177642025,1,0.574271932049267,0.15,1.0,,
2020-02-28,ADSK,hold,hold,scout,0.5232293728161233,0,0.574271932049267,0.35,0.35,,
2020-02-28,XYZ,enter,monster_scout,scout,1.419155315336631,0,0.5743571727698136,0.35,0.35,,
2020-02-28,NOW,enter,monster_scout,scout,1.1010796129006128,0,0.574271932049267,0.35,1.0,,
2020-02-28,TMUS,enter,monster_scout,scout,0.8456792283529782,0,0.574271932049267,0.35,0.35,,
2020-02-28,MU,exit,monthly_hard_stop_proxy,winner,0.4951739429468331,,,,,-0.1654134573035185,-0.1
2020-02-28,LW,exit,monthly_hard_stop_proxy,confirm,0.13741433819966925,,,,,-0.3352889437005278,-0.1
2020-02-28,ADSK,exit,monthly_hard_stop_proxy,scout,0.5232293728161233,,,,,-0.1923218047993762,-0.1
2020-02-28,XYZ,exit,monthly_hard_stop_proxy,scout,1.419155315336631,,,,,-0.3394927945531285,-0.1
2020-02-28,NOW,exit,monthly_hard_stop_proxy,scout,1.1010796129006128,,,,,-0.13252253731594,-0.1
2020-03-31,ADBE,hold,watch_stale,monster,0.2992704973696359,1,0.1666666666666666,0.15,1.0,,
2020-03-31,NOC,trim,event_theme_half_life_trim,winner,-0.31831474035743995,6,0.1666666666666666,0.78,0.1,,
2020-03-31,RMD,exit,stale_leader_review_exit,monster,,,,,,,
2020-03-31,KLAC,exit,stale_leader_review_exit,confirm,,,,,,,
2020-03-31,AAPL,exit,stale_leader_review_exit,winner,,,,,,,
2020-03-31,AMD,hold,watch_stale,scout,0.10414269986423813,2,0.3177585400216487,0.15,1.0,,
2020-03-31,TMUS,hold,hold,scout,0.4151081347893127,0,0.1666666666666666,0.35,0.35,,
2020-03-31,GILD,enter,monster_scout,scout,1.2127239287823322,0,0.401788724058168,0.35,0.35,,
2020-03-31,AMZN,enter,monster_scout,scout,1.1849794114420091,0,0.2886861895838803,0.35,0.85,,
2020-03-31,VRTX,enter,monster_scout,scout,1.136618411330347,0,0.4696581037029848,0.6,0.45,,
2020-04-30,ADBE,hold,hold,monster,0.9176922879782187,0,0.0452641079018015,0.15,1.0,,
2020-04-30,NOC,trim,event_theme_half_life_trim,winner,-0.22064652127402853,7,0.0,0.78,0.1,,
2020-04-30,AMD,hold,hold,confirm,0.5485359785557125,0,0.2020916420235743,0.15,1.0,,
2020-04-30,TMUS,hold,hold,confirm,0.9688239073768508,0,0.0,0.35,0.35,,
2020-04-30,GILD,hold,hold,confirm,1.503852353635196,0,0.2414022242351325,0.35,0.35,,
2020-04-30,AMZN,hold,hold,confirm,1.700709905413652,0,0.4546027689841795,0.35,0.85,,
2020-04-30,VRTX,hold,hold,confirm,0.9860101873864291,0,0.0934298293042217,0.6,0.45,,
2020-04-30,INCY,enter,monster_scout,scout,1.4825655226944805,0,0.3981017194157835,0.35,0.35,,
2020-04-30,CDNS,enter,monster_scout,scout,1.3925269135958371,0,0.243442418597377,0.35,0.35,,
2020-04-30,MOH,enter,monster_scout,scout,1.3572225276576955,0,0.2461200072191261,0.35,0.35,,
2020-05-29,ADBE,hold,hold,monster,0.9800907966274588,0,0.0838618861838276,0.15,1.0,,
2020-05-29,NOC,exit,stale_leader_review_exit,winner,,,,,,,
2020-05-29,AMD,hold,hold,confirm,0.684906100044354,0,0.0221946364096716,0.15,1.0,,
2020-05-29,TMUS,hold,hold,winner,0.8277767506238362,0,0.0853728117787049,0.35,0.35,,
2020-05-29,GILD,hold,hold,confirm,0.8019171106401499,0,0.0221946364096716,0.35,0.35,,
2020-05-29,AMZN,hold,hold,winner,1.2801319411131056,0,0.0604324301507636,0.35,0.85,,
2020-05-29,VRTX,hold,hold,winner,1.0327802620741946,0,0.2155553560656066,0.6,0.45,,
2020-05-29,INCY,hold,hold,confirm,1.2102291563707577,0,0.0605591456963574,0.35,0.35,,
2020-05-29,CDNS,hold,hold,confirm,1.485805802970763,0,0.2277264459564968,0.35,0.35,,
2020-05-29,MOH,hold,hold,confirm,1.448297742140168,0,0.2648199720483474,0.35,0.35,,
2020-05-29,MELI,enter,monster_scout,scout,1.4298462411877841,0,0.6775331791167353,0.35,0.35,,
2020-05-29,ILMN,enter,monster_scout,scout,1.4084614539336815,0,0.1282632783924822,0.35,0.35,,
2020-05-29,PYPL,enter,monster_scout,scout,1.2138174459633375,0,0.4587019275856895,0.35,0.35,,
2020-06-30,ADBE,hold,hold,monster,1.1017853076397892,0,0.2500943594431128,0.15,1.0,,
2020-06-30,AMD,hold,watch_stale,confirm,-0.07779018685126371,1,0.1781995084460573,0.15,1.0,,
