book,rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,period_forward_return,weighted_forward_return,regime_state
production_main,2019-12-31,AAPL,APPLE INC,Information Technology,0.0588815006243653,4.259012556933129,core_compounder,0.0272078638722208,0.0016020398535798,neutral
production_main,2020-01-31,AAPL,APPLE INC,Information Technology,0.1018963901129186,5.266844655933747,core_compounder,-0.0701615202895564,-0.0071492056423401,neutral
production_main,2020-12-31,AAPL,APPLE INC,Information Technology,0.0750381223673085,5.9065563942780654,core_compounder,0.0017224952800385,0.0001292528116006,bull
production_main,2022-01-31,AAPL,APPLE INC,Information Technology,0.1131911134764705,5.036304323813563,core_compounder,-0.0522966950781427,-0.0059195211470344,neutral
production_main,2022-02-28,AAPL,APPLE INC,Information Technology,0.095636783080951,5.3670328708557244,core_compounder,0.0566484300752516,0.0054176736189832,bear
production_main,2022-03-31,AAPL,APPLE INC,Information Technology,0.1192373458526946,5.28851656322843,core_compounder,-0.08,-0.0095389876682155,neutral
production_main,2023-04-28,AAPL,APPLE INC,Information Technology,0.0610846533108518,4.63842941959339,core_compounder,0.0511920579933535,0.003127049114793,neutral
production_main,2023-05-31,AAPL,APPLE INC,Information Technology,0.0813435459550419,5.868325061449896,core_compounder,0.0904897778641733,0.0073607594041559,bull
production_main,2023-06-30,AAPL,APPLE INC,Information Technology,0.0402000985338787,5.358461344101306,core_compounder,0.0126946079247929,0.0005103244894256,bull
production_main,2023-07-31,AAPL,APPLE INC,Information Technology,0.0800438630658479,5.566761701877153,core_compounder,-0.0330926797798059,-0.0026488659287767,bull
production_main,2023-11-30,AAPL,APPLE INC,Information Technology,0.0364785110903091,4.083972040341871,core_compounder,-0.0167078431184399,-0.0006094772404911,neutral
production_main,2023-12-29,AAPL,APPLE INC,Information Technology,0.00240131765755,3.816177124062623,core_compounder,-0.0168847174357466,-4.054557012120127e-05,bull
production_main,2024-07-31,AAPL,APPLE INC,Information Technology,0.0655328492934296,5.892718159233656,core_compounder,0.01980899446519,0.0012981398489416,neutral
production_main,2024-08-30,AAPL,,Unknown,0.0191037003997929,0.0,core_compounder,0.0042441823658669,8.10795883596075e-05,
production_main,2024-09-30,AAPL,APPLE INC,Information Technology,0.0018544017514523,4.5223571096923445,core_compounder,-0.0372516784862659,-6.907957782946966e-05,neutral
production_main,2024-10-31,AAPL,,Unknown,0.0002191075141096,0.0,core_compounder,0.0749469705916852,1.6421444416389656e-05,
production_main,2024-11-29,AAPL,APPLE INC,Information Technology,5.9387624130867376e-05,3.846945038516069,core_compounder,0.0491423715604386,2.9184486911307573e-06,bull
production_main,2024-12-31,AAPL,APPLE INC,Information Technology,1.3218515775704164e-05,3.783226357449724,core_compounder,-0.0760856169228918,-1.0057389275994296e-06,neutral
production_main,2019-08-30,ABT,ABBOTT LABORATORIES,Health Care,0.0386767601506444,3.291601105252528,core_compounder,-0.0047376799654113,-0.0001832381116927,neutral
production_main,2019-09-30,ABT,ABBOTT LABORATORIES,Health Care,0.0486534648629417,2.85795105636434,core_compounder,0.0047259645492345,0.0002299345501396,neutral
production_main,2019-10-31,ABT,,Unknown,0.0108985175546511,0.0,core_compounder,0.0176001712912328,0.0001918157757823,
production_main,2019-11-29,ABT,ABBOTT LABORATORIES,Health Care,0.0030758557955738,2.124323790825488,core_compounder,0.0057264240093961,1.761365447721425e-05,bull
production_main,2020-04-30,ABT,ABBOTT LABORATORIES,Health Care,0.03238690929963,5.167233304191426,core_compounder,0.0214283352343473,0.0006939975496768,bear
production_main,2020-05-29,ABT,ABBOTT LABORATORIES,Health Care,0.0415441589407946,4.30303261619595,core_compounder,-0.0104356695348262,-0.0004335411138084,neutral
production_main,2021-06-30,ABT,ABBOTT LABORATORIES,Health Care,0.0347058936904919,4.697337025946696,core_compounder,0.0549480427155475,0.0019070209289864,bull
production_main,2021-07-30,ABT,ABBOTT LABORATORIES,Health Care,0.0587926981584872,3.417033468676685,core_compounder,0.0347327067406082,0.0020420295436278,neutral
production_main,2021-08-31,ABT,ABBOTT LABORATORIES,Health Care,0.0063513917679504,3.0602376823775423,core_compounder,-0.0598155573034298,-0.0003799120382523,bull
production_main,2022-11-30,ACHC,ACADIA HEALTHCARE COMPANY INC,Health Care,0.0387807799568581,1.1308498303520134,core_compounder,-0.0695222799621627,-0.0026961282413117,neutral
production_main,2024-12-31,ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,0.0279276835713908,2.929659313511272,core_compounder,0.0117333244881721,0.0003276845735461,neutral
production_main,2025-01-31,ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,0.0013869200590858,-0.6578739781178776,core_compounder,0.0551061684331215,7.642785037926243e-05,neutral
production_main,2025-02-28,ACI,,Unknown,6.528475908391884e-05,0.0,core_compounder,0.0541447150772136,3.5348246794833203e-06,
production_main,2024-12-31,ACN,ACCENTURE PLC CLASS A,Information Technology,0.0279212219393264,4.568792648237782,core_compounder,0.0839982709375664,0.0023453343653674,neutral
production_main,2025-01-31,ACN,ACCENTURE PLC CLASS A,Information Technology,0.0533975950925004,3.6922958851500463,core_compounder,-0.08,-0.0042718076074,neutral
production_main,2019-05-31,ADBE,ADOBE INC,Information Technology,0.0312376804550532,4.907916313385383,core_compounder,0.1073526929835406,0.0033534491194092,bear
production_main,2019-06-28,ADBE,ADOBE INC,Information Technology,0.0490537151852435,4.256344498216517,core_compounder,-0.0013353160166403,-6.550221156257151e-05,neutral
production_main,2019-07-31,ADBE,ADOBE INC,Information Technology,0.0497780966446573,4.88519673322387,core_compounder,-0.0498077693481092,-0.0024793359562649,neutral
production_main,2020-01-31,ADBE,ADOBE INC,Information Technology,0.0622503128052623,6.235285583751484,core_compounder,-0.0101864861385122,-0.0006341119485088,neutral
production_main,2020-02-28,ADBE,ADOBE INC,Information Technology,0.112466966304729,8.097594824072115,core_compounder,-0.08,-0.0089973573043783,bear
production_main,2020-03-31,ADBE,ADOBE INC,Information Technology,0.0494277661668388,6.060264783695994,core_compounder,0.1310748867569218,0.006478738852966,deep_bear
production_main,2020-04-30,ADBE,ADOBE INC,Information Technology,0.0843225848962412,5.396608475821013,core_compounder,0.1147333183341008,0.0096746099756546,bear
production_main,2020-05-29,ADBE,ADOBE INC,Information Technology,0.0736415563236388,5.1457360102440015,core_compounder,0.123282016317302,0.0090786795483223,neutral
production_main,2020-06-30,ADBE,ADOBE INC,Information Technology,0.0786340397178275,5.465111455174114,core_compounder,0.0345906369990129,0.0027200015236453,bull
production_main,2020-07-31,ADBE,ADOBE INC,Information Technology,0.0824141205500359,4.892290957920864,core_compounder,0.1448515120766749,0.011937809978142,bull
production_main,2020-08-31,ADBE,ADOBE INC,Information Technology,0.1199999999999999,5.140513014750748,core_compounder,-0.0341165190761528,-0.0040939822891383,neutral
production_main,2023-03-31,ADBE,ADOBE INC,Information Technology,0.0528467749883368,5.009230221261707,core_compounder,-0.0114734169847851,-0.0006063330857423,bull
production_main,2023-06-30,ADBE,ADOBE INC,Information Technology,0.0524937248638685,5.347178614527224,core_compounder,0.1221036881099719,0.0064096774085084,bull
production_main,2023-07-31,ADBE,ADOBE INC,Information Technology,0.0712845623255443,5.0131167220495,core_compounder,0.0348491287242536,0.0024842048885349,bull
production_main,2023-08-31,ADBE,ADOBE INC,Information Technology,0.0678891593820105,4.7901426124053925,core_compounder,-0.08,-0.0054311327505608,bull
production_main,2023-03-31,ADI,ANALOG DEVICES INC,Information Technology,0.0388014519540553,3.901492665330459,core_compounder,-0.08,-0.0031041161563244,bull
production_main,2026-02-27,ADI,ANALOG DEVICES INC,Information Technology,0.0279337704512331,3.598461603206553,core_compounder,-0.08,-0.0022347016360986,neutral
production_main,2022-05-31,AEE,AMEREN CORP,Utilities,0.0385756886522295,2.6093145944211784,core_compounder,-0.0421918723679243,-0.0016275805321196,bear
production_main,2022-06-30,AEE,AMEREN CORP,Utilities,0.047399583847272,2.549688383625713,core_compounder,0.0262345212682657,0.0012435053905482,bear
production_main,2022-07-29,AEE,AMEREN CORP,Utilities,0.002723900065896,2.03270612124623,core_compounder,-0.0036519397490264,-9.947518923021567e-06,bear
production_main,2022-08-31,AEE,AMEREN CORP,Utilities,0.0006465688909341,1.5804294456964576,core_compounder,-0.08,-5.172551127473141e-05,bear
production_main,2022-12-30,AEE,AMEREN CORP,Utilities,0.0274517184344221,2.5466436698939097,core_compounder,-0.0284299481413602,-0.0007804509314818,bear
production_main,2025-03-31,AEM,Agnico Eagle Mines,Materials,0.0204159266884922,1.7422281243013418,core_compounder,0.0488072785476247,0.0009964458206931,bear
production_main,2025-04-30,AEM,Agnico Eagle Mines,Materials,0.033941852343132,2.594122511146568,core_compounder,0.0509648542949732,0.0017298415591692,bear
production_main,2025-11-28,AEM,Agnico Eagle Mines,Materials,0.0359811103791981,1.9718528043819368,core_compounder,-0.0321772960018014,-0.0011577748391449,bull
production_main,2025-12-31,AEM,Agnico Eagle Mines,Materials,0.0407802351413461,2.4400609615216684,core_compounder,0.1033246609697711,0.0042136039702471,neutral
production_main,2026-01-30,AEM,Agnico Eagle Mines,Materials,0.0493144506836299,2.522915641740151,core_compounder,0.3526828536075652,0.0173923611911921,neutral
production_main,2026-02-27,AEM,,Unknown,0.0043922964633457,0.0,core_compounder,-0.08,-0.0003513837170676,
