priority,source,book,ticker,action,journey_tag,entry_date,exit_date,status,months_held,total_return,recent_3m_return,max_weight,reason
100,holding_history,lifecycle_review_overlay_main,NVDA,review_trim_or_exit,open_stale_watch,2025-06-30,2026-02-27,open,9,0.19887681947948854,-0.09778232561878275,0.33,historical_open_stale_watch
100,holding_history,lifecycle_review_overlay_main,GOOGL,review_trim_or_exit,open_stale_watch,2025-07-31,2026-02-27,open,8,0.5403310700585351,-0.08261780649767425,0.1592720959880819,historical_open_stale_watch
85,holding_history,production_main,RVMD,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2025-12-31,closed,1,0.20214217888245578,0.20214217888245578,0.0347736442783169,historical_short_big_win_review
85,holding_history,production_main,CPRT,study_premature_exit_or_fast_capture,short_big_win_review,2024-01-31,2024-02-29,closed,2,0.20376889554839317,0.20376889554839317,0.0332675704469255,historical_short_big_win_review
85,holding_history,main_v2_research,LRCX,study_premature_exit_or_fast_capture,short_big_win_review,2019-08-30,2019-10-31,closed,3,0.20385695514345437,0.20385695514345437,0.15,historical_short_big_win_review
85,holding_history,main_v2_research,LAD,study_premature_exit_or_fast_capture,short_big_win_review,2019-09-30,2019-09-30,closed,1,0.20599123663849062,0.20599123663849062,0.0068580437173112,historical_short_big_win_review
85,holding_history,production_main,CSGP,study_premature_exit_or_fast_capture,short_big_win_review,2020-06-30,2020-06-30,closed,1,0.2060132004315265,0.2060132004315265,0.02282938421615,historical_short_big_win_review
85,holding_history,production_main,TECH,study_premature_exit_or_fast_capture,short_big_win_review,2020-11-30,2021-01-29,closed,3,0.20689893728724051,0.20689893728724051,0.0576,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,BKNG,study_premature_exit_or_fast_capture,short_big_win_review,2024-08-30,2024-09-30,closed,2,0.20738270806218084,0.20738270806218084,1.0,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CBRE,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-12-31,closed,3,0.21153851624143338,0.21153851624143338,0.3034158030893116,historical_short_big_win_review
85,holding_history,production_main,CBRE,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-12-31,closed,3,0.21153851624143338,0.21153851624143338,0.0288,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,ALSN,study_premature_exit_or_fast_capture,short_big_win_review,2024-07-31,2024-09-30,closed,3,0.21394538635513927,0.21394538635513927,0.1908692402923284,historical_short_big_win_review
